word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
采砂,0.018375,0.394062,0.449961,0.011009,0.011009
的方,0.020079,0.653890,0.253714,0.010832,0.010832
的一,0.004120,0.510448,0.395330,0.021663,0.021663
非国,0.005673,0.374680,0.093328,0.041509,0.041509
源和,0.013345,0.195738,0.574171,0.014924,0.014924
矿权,0.012739,0.143162,0.460553,0.019849,0.019849
权和,0.008797,0.325915,0.408233,0.016182,0.016182
让方,0.003262,0.144946,0.257359,0.049745,0.049745
用者,0.013542,0.104796,0.366565,0.023049,0.023049
者有,0.014069,0.101322,0.385817,0.022200,0.022200
之一,0.090416,0.179491,0.142623,0.010821,0.010821
被征,0.010680,0.482354,0.145601,0.018274,0.018274
日起,0.066334,0.219213,0.375951,0.006381,0.006381
持人,0.003086,0.153828,0.323048,0.037834,0.037834
河湖,0.018753,0.475982,0.381614,0.007938,0.007938
告书,0.048261,0.037811,0.433983,0.016280,0.016280
等教,0.002014,0.217419,0.116481,0.063655,0.063655
化物,0.003819,0.240283,0.303419,0.027079,0.027079
病预,0.054744,0.142102,0.047403,0.023318,0.023318
的公,0.009686,0.594846,0.293736,0.010832,0.010832
例的,0.001935,0.217419,0.287154,0.039503,0.039503
以自,0.007691,0.193576,0.427132,0.017110,0.017110
拆船,0.001796,0.229734,0.227564,0.043326,0.043326
业和,0.041715,0.399634,0.582912,0.004257,0.004257
的基,0.016985,0.618134,0.141456,0.010832,0.010832
期不,0.032101,0.069339,0.432010,0.013431,0.013431
担责,0.006477,0.150867,0.149442,0.034439,0.034439
品和,0.017207,0.232371,0.451563,0.009526,0.009526
照本,0.079153,0.086332,0.159254,0.011939,0.011939
人不,0.031226,0.261526,0.238896,0.008775,0.008775
对不,0.007605,0.344183,0.327119,0.013200,0.013200
各自,0.024144,0.228372,0.168994,0.012513,0.012513
筛查,0.001377,0.144946,0.143577,0.070690,0.070690
的经,0.010227,0.620402,0.192233,0.010832,0.010832
的开,0.013102,0.543373,0.167354,0.010832,0.010832
的部,0.070495,0.421163,0.039600,0.010832,0.010832
业科,0.014703,0.187445,0.224126,0.014900,0.014900
域开,0.004052,0.133103,0.283556,0.029847,0.029847
岸电,0.004649,0.225631,0.321027,0.020046,0.020046
并且,0.011227,0.242610,0.538414,0.009526,0.009526
物中,0.006355,0.269102,0.350360,0.014365,0.014365
他们,0.003425,0.336554,0.333375,0.017908,0.017908
业生,0.084285,0.231005,0.032507,0.013836,0.013836
在地,0.050663,0.036259,0.472944,0.011756,0.011756
置工,0.004609,0.067979,0.185998,0.044279,0.044279
销合,0.002383,0.140735,0.103652,0.056486,0.056486
定一,0.003834,0.307007,0.232191,0.019497,0.019497
上一,0.039480,0.471881,0.191415,0.005380,0.005380
的各,0.005570,0.527636,0.297621,0.010832,0.010832
处五,0.050571,0.287877,0.232372,0.005505,0.005505
及农,0.002947,0.199849,0.305544,0.023772,0.023772
者无,0.004624,0.072945,0.263692,0.033300,0.033300
为公,0.004709,0.296623,0.265106,0.015740,0.015740
在水,0.011507,0.504858,0.439843,0.005878,0.005878
是指,0.094176,0.100470,0.802323,0.003392,0.003392
者为,0.003164,0.153828,0.358942,0.022200,0.022200
取土,0.005017,0.322098,0.304107,0.013233,0.013233
者的,0.004845,0.466658,0.306305,0.011100,0.011100
和社,0.046540,0.295446,0.013377,0.021291,0.021291
用权,0.091888,0.007936,0.530044,0.014667,0.014667
有制,0.010220,0.171466,0.368259,0.011239,0.011239
率高,0.003129,0.104641,0.103652,0.048841,0.048841
疫点,0.002844,0.336554,0.196837,0.020663,0.020663
台站,0.019753,0.074384,0.388080,0.011761,0.011761
一切,0.013982,0.432967,0.482890,0.005191,0.005191
与农,0.004441,0.395048,0.141628,0.017750,0.017750
为国,0.002051,0.259813,0.209500,0.026233,0.026233
对人,0.002530,0.398602,0.273606,0.016500,0.016500
会和,0.013577,0.204571,0.448052,0.007701,0.007701
弃土,0.001441,0.133103,0.131846,0.052671,0.052671
含磷,0.003884,0.220598,0.218514,0.019325,0.019325
定国,0.006696,0.167270,0.107336,0.023829,0.023829
就是,0.001184,0.144946,0.143577,0.052329,0.052329
在本,0.012090,0.444037,0.360735,0.005878,0.005878
等生,0.002472,0.365502,0.197962,0.019096,0.019096
理处,0.010091,0.139965,0.138643,0.018203,0.018203
在国,0.012881,0.549331,0.257721,0.005878,0.005878
汇交,0.002004,0.133103,0.227564,0.032170,0.032170
低碳,0.004352,0.220598,0.139406,0.021404,0.021404
程中,0.050518,0.014052,0.496980,0.013019,0.013019
色金,0.007996,0.063703,0.063102,0.042911,0.042911
域地,0.005196,0.089777,0.142323,0.029847,0.029847
染性,0.000983,0.133103,0.131846,0.058396,0.058396
前三,0.004527,0.298417,0.109722,0.019752,0.019752
务中,0.000930,0.133103,0.227564,0.044646,0.044646
据法,0.004472,0.137070,0.135775,0.025105,0.025105
与地,0.001498,0.289892,0.215365,0.023667,0.023667
经过,0.007661,0.392353,0.450770,0.006184,0.006184
丙类,0.004072,0.278576,0.103652,0.020986,0.020986
和生,0.024440,0.655928,0.255685,0.003549,0.003549
额制,0.001921,0.117592,0.116481,0.043326,0.043326
乡建,0.015164,0.033126,0.032813,0.054697,0.054697
产资,0.063461,0.136659,0.109604,0.007182,0.007182
合规,0.014381,0.144946,0.133291,0.013246,0.013246
和利,0.014796,0.471650,0.137789,0.007097,0.007097
年以,0.020391,0.326345,0.158979,0.006763,0.006763
项规,0.011539,0.193566,0.114149,0.013776,0.013776
处二,0.033268,0.236695,0.202122,0.005505,0.005505
证会,0.010062,0.143899,0.235288,0.011886,0.011886
场经,0.003229,0.085761,0.084951,0.044958,0.044958
造地,0.000976,0.133103,0.227564,0.040093,0.040093
和信,0.009110,0.347042,0.131126,0.010646,0.010646
处一,0.021810,0.235776,0.073691,0.011009,0.011009
疫源,0.003078,0.259813,0.131846,0.020663,0.020663
的传,0.014955,0.548702,0.046340,0.010832,0.010832
入国,0.020322,0.196290,0.217533,0.007163,0.007163
时性,0.005552,0.158831,0.340065,0.012114,0.012114
区和,0.025025,0.600797,0.649997,0.002118,0.002118
取和,0.003248,0.254049,0.303419,0.013233,0.013233
还草,0.008503,0.190506,0.412517,0.008091,0.008091
其中,0.005671,0.233991,0.111018,0.017219,0.017219
度以,0.004378,0.267634,0.213280,0.013168,0.013168
由原,0.005697,0.282259,0.362109,0.008610,0.008610
地和,0.016032,0.488340,0.662742,0.002882,0.002882
业化,0.005848,0.089777,0.274855,0.017028,0.017028
的集,0.003919,0.475077,0.183436,0.010832,0.010832
置费,0.012788,0.040033,0.039655,0.044279,0.044279
准后,0.041266,0.038234,0.407805,0.007854,0.007854
由上,0.008712,0.138136,0.111163,0.017219,0.017219
护费,0.001689,0.217419,0.215365,0.022385,0.022385
九条,0.180198,0.101012,0.198970,0.003300,0.003300
级分,0.001518,0.144946,0.215365,0.028781,0.028781
源性,0.001097,0.133103,0.131846,0.044771,0.044771
等专,0.001881,0.217419,0.143577,0.025462,0.025462
近地,0.001536,0.133103,0.131846,0.037517,0.037517
设区,0.020817,0.425775,0.044828,0.009756,0.009756
行性,0.003705,0.140735,0.448237,0.012719,0.012719
疏林,0.001295,0.144946,0.143577,0.037309,0.037309
铺装,0.003125,0.217419,0.215365,0.015989,0.015989
由于,0.003326,0.365502,0.403071,0.008610,0.008610
和改,0.016606,0.224406,0.123279,0.008871,0.008871
理者,0.005271,0.108651,0.456863,0.011702,0.011702
用化,0.003654,0.254049,0.175795,0.014667,0.014667
化率,0.002879,0.140735,0.275945,0.017601,0.017601
识和,0.002787,0.211498,0.371141,0.012436,0.012436
包方,0.007565,0.142805,0.415841,0.008665,0.008665
业集,0.001059,0.133103,0.131846,0.042571,0.042571
为中,0.001555,0.289892,0.287154,0.015740,0.015740
业资,0.020467,0.179515,0.119536,0.008514,0.008514
的政,0.002650,0.471311,0.215365,0.010832,0.010832
效性,0.000811,0.144946,0.143577,0.043095,0.043095
自己,0.005748,0.348688,0.152375,0.010078,0.010078
向农,0.008941,0.524252,0.189752,0.005878,0.005878
护和,0.043277,0.064758,0.544894,0.004477,0.004477
对于,0.004310,0.382890,0.423222,0.006600,0.006600
要的,0.015792,0.151795,0.586538,0.004538,0.004538
舍饲,0.002621,0.229734,0.131846,0.019051,0.019051
限内,0.026065,0.065764,0.533958,0.005596,0.005596
业人,0.003825,0.225331,0.198772,0.012771,0.012771
五年,0.006185,0.447153,0.371141,0.005200,0.005200
业协,0.004909,0.067979,0.067337,0.035121,0.035121
的意,0.022643,0.478865,0.021694,0.010832,0.010832
和林,0.010952,0.385237,0.230116,0.005323,0.005323
构调,0.003513,0.085761,0.084951,0.032759,0.032759
用性,0.001306,0.217419,0.215365,0.020953,0.020953
遗撒,0.011798,0.089777,0.390428,0.008043,0.008043
域经,0.003246,0.117592,0.078043,0.029847,0.029847
定和,0.027132,0.383862,0.538523,0.002166,0.002166
业技,0.015328,0.221275,0.030272,0.015964,0.015964
于国,0.017267,0.243354,0.054786,0.010660,0.010660
与管,0.003357,0.117592,0.116481,0.023667,0.023667
院发,0.004157,0.067979,0.166087,0.023272,0.023272
序和,0.002677,0.133103,0.371141,0.013847,0.013847
畜群,0.001285,0.144946,0.143577,0.030525,0.030525
者自,0.001736,0.104641,0.275945,0.022200,0.022200
易发,0.005318,0.201786,0.142296,0.012552,0.012552
成一,0.001914,0.104641,0.103652,0.033952,0.033952
务会,0.001662,0.278576,0.103652,0.022323,0.022323
察机,0.020187,0.100913,0.028805,0.020167,0.020167
一般,0.015571,0.330301,0.276275,0.004098,0.004098
有的,0.026717,0.206281,0.542704,0.002810,0.002810
源法,0.004515,0.142028,0.371141,0.009949,0.009949
害公,0.003859,0.138341,0.201817,0.014760,0.014760
范和,0.007855,0.233175,0.472766,0.005196,0.005196
区管,0.001139,0.217419,0.143577,0.025422,0.025422
采挖,0.005263,0.398602,0.358942,0.005505,0.005505
在人,0.003040,0.254049,0.207701,0.011756,0.011756
会组,0.005995,0.139327,0.138011,0.013862,0.013862
元以,0.304781,0.072667,0.142502,0.002649,0.002649
测设,0.017511,0.077232,0.114725,0.011939,0.011939
管机,0.038665,0.068559,0.078679,0.010275,0.010275
退运,0.006343,0.227703,0.254268,0.007719,0.007719
与海,0.002315,0.336554,0.196837,0.011834,0.011834
为了,0.030205,0.200685,0.502695,0.002623,0.002623
高水,0.007768,0.357473,0.290396,0.005051,0.005051
和医,0.007089,0.348837,0.053300,0.012420,0.012420
围海,0.002425,0.278576,0.275945,0.010412,0.010412
这些,0.001997,0.144946,0.143577,0.021839,0.021839
的性,0.000980,0.289892,0.143577,0.021663,0.021663
量法,0.002133,0.133103,0.093328,0.026862,0.026862
由县,0.152036,0.072706,0.005754,0.017219,0.017219
的证,0.002530,0.276215,0.224164,0.010832,0.010832
由民,0.000460,0.144946,0.143577,0.043049,0.043049
向中,0.002707,0.259813,0.143577,0.013225,0.013225
业用,0.003729,0.349768,0.240741,0.007450,0.007450
的车,0.002741,0.324089,0.164946,0.010832,0.010832
行总,0.003725,0.110768,0.207701,0.013991,0.013991
向本,0.011652,0.475077,0.155753,0.004408,0.004408
核事,0.030095,0.650084,0.033283,0.004993,0.004993
和城,0.006497,0.435743,0.200948,0.005323,0.005323
间不,0.005475,0.215314,0.322537,0.006488,0.006488
煤电,0.001515,0.133103,0.131846,0.024532,0.024532
于人,0.001381,0.217419,0.116481,0.021319,0.021319
附具,0.003003,0.220598,0.275945,0.009263,0.009263
休牧,0.004125,0.104641,0.333375,0.010412,0.010412
证机,0.004023,0.110768,0.109722,0.017829,0.017829
续作,0.001378,0.133103,0.131846,0.025342,0.025342
能产,0.023835,0.219379,0.107214,0.005247,0.005247
由不,0.000989,0.229734,0.227564,0.017219,0.017219
害相,0.000837,0.144946,0.143577,0.029519,0.029519
林和,0.003756,0.423522,0.448237,0.004553,0.004553
在城,0.017479,0.371095,0.065857,0.005878,0.005878
堆芯,0.001757,0.144946,0.143577,0.020046,0.020046
理费,0.002625,0.181419,0.179705,0.013002,0.013002
用机,0.002303,0.085761,0.084951,0.029335,0.029335
和镇,0.001082,0.229734,0.227564,0.015968,0.015968
的手,0.000646,0.144946,0.143577,0.032495,0.032495
理人,0.004688,0.108651,0.135877,0.014302,0.014302
格的,0.021180,0.191961,0.506926,0.002621,0.002621
件应,0.006952,0.082113,0.196837,0.011193,0.011193
为本,0.001050,0.229734,0.131846,0.020986,0.020986
权有,0.001713,0.220598,0.139406,0.016182,0.016182
中的,0.027775,0.628484,0.677164,0.001073,0.001073
护性,0.003870,0.110768,0.175795,0.013431,0.013431
权主,0.000958,0.133103,0.131846,0.028319,0.028319
事法,0.001509,0.220598,0.139406,0.016937,0.016937
产和,0.012634,0.162107,0.499509,0.003591,0.003591
等一,0.002282,0.094218,0.093328,0.025462,0.025462
未开,0.002231,0.336554,0.218514,0.008895,0.008895
力发,0.003457,0.142805,0.141456,0.013431,0.013431
业机,0.006016,0.152626,0.120122,0.010643,0.010643
力机,0.005085,0.067979,0.067337,0.023025,0.023025
为其,0.002396,0.259813,0.179705,0.010493,0.010493
类产,0.001716,0.117592,0.116481,0.022765,0.022765
有不,0.004119,0.386069,0.340065,0.004683,0.004683
作中,0.009642,0.041512,0.405164,0.008510,0.008510
据可,0.001059,0.133103,0.131846,0.025105,0.025105
定资,0.004212,0.270706,0.242044,0.006499,0.006499
由其,0.005625,0.143680,0.194120,0.008610,0.008610
场监,0.015964,0.106467,0.053300,0.011239,0.011239
质等,0.006024,0.282259,0.279593,0.004902,0.004902
关工,0.009190,0.216986,0.038301,0.012182,0.012182
制和,0.011825,0.363175,0.549423,0.002187,0.002187
密的,0.006924,0.140735,0.503509,0.004797,0.004797
案中,0.002206,0.220598,0.333375,0.008291,0.008291
及防,0.003361,0.153828,0.152375,0.011886,0.011886
为一,0.001455,0.117592,0.116481,0.023609,0.023609
订有,0.001371,0.229734,0.131846,0.016182,0.016182
国海,0.010429,0.144946,0.094524,0.008717,0.008717
等水,0.002212,0.374680,0.323282,0.006365,0.006365
市规,0.012581,0.100200,0.130462,0.008095,0.008095
和公,0.019327,0.538920,0.323893,0.001774,0.001774
料不,0.002169,0.104641,0.103652,0.021207,0.021207
级公,0.001867,0.278576,0.218514,0.009594,0.009594
查和,0.011900,0.320239,0.420516,0.002496,0.002496
治法,0.009212,0.037399,0.390355,0.008599,0.008599
产主,0.007742,0.112224,0.042710,0.016160,0.016160
用合,0.002449,0.210000,0.264522,0.008381,0.008381
放不,0.002893,0.085761,0.197962,0.013818,0.013818
划区,0.012877,0.055217,0.228215,0.007588,0.007588
源消,0.026255,0.104641,0.137035,0.004975,0.004975
而未,0.009045,0.384621,0.358899,0.002724,0.002724
理所,0.001385,0.117592,0.116481,0.022104,0.022104
和军,0.006980,0.331605,0.138011,0.005323,0.005323
物与,0.003011,0.241262,0.238984,0.007182,0.007182
准规,0.001139,0.144946,0.215365,0.015709,0.015709
为基,0.004385,0.276215,0.116481,0.007870,0.007870
者可,0.009174,0.076880,0.100483,0.011100,0.011100
品进,0.002624,0.133103,0.275423,0.009526,0.009526
式向,0.003293,0.133103,0.227564,0.009327,0.009327
是中,0.003999,0.398602,0.116481,0.006783,0.006783
疫法,0.001124,0.133103,0.131846,0.020663,0.020663
理行,0.011570,0.202864,0.131846,0.005201,0.005201
型农,0.002724,0.104641,0.196837,0.012210,0.012210
需经,0.002187,0.104641,0.103652,0.018654,0.018654
法所,0.091908,0.133747,0.145480,0.002147,0.002147
业区,0.001615,0.104641,0.218514,0.014900,0.014900
水和,0.006833,0.454606,0.558860,0.002172,0.002172
守国,0.016240,0.083894,0.031070,0.013847,0.013847
区开,0.004408,0.267634,0.166087,0.006355,0.006355
置性,0.001730,0.144946,0.143577,0.014760,0.014760
取利,0.002514,0.133103,0.131846,0.013233,0.013233
管控,0.062618,0.140286,0.400816,0.001468,0.001468
为不,0.004481,0.196660,0.310265,0.005247,0.005247
行不,0.000732,0.229734,0.227564,0.013991,0.013991
与和,0.003648,0.072945,0.199880,0.011834,0.011834
放地,0.002141,0.181419,0.275423,0.008291,0.008291
全监,0.049451,0.023311,0.110398,0.007503,0.007503
权制,0.000576,0.144946,0.143577,0.024273,0.024273
效地,0.001110,0.133103,0.227564,0.014365,0.014365
护公,0.007397,0.180828,0.251260,0.004477,0.004477
质和,0.003057,0.253656,0.358942,0.004902,0.004902
由市,0.002550,0.094218,0.093328,0.017219,0.017219
减排,0.000874,0.144946,0.143577,0.019051,0.019051
向国,0.015067,0.467247,0.108232,0.002939,0.002939
区建,0.002128,0.326365,0.131846,0.008474,0.008474
方的,0.012497,0.225667,0.470469,0.002216,0.002216
经审,0.005963,0.365562,0.215365,0.003710,0.003710
取有,0.039624,0.029577,0.124383,0.006616,0.006616
性物,0.010858,0.080971,0.095705,0.008555,0.008555
禁牧,0.002408,0.217419,0.116481,0.010023,0.010023
证处,0.001087,0.133103,0.131846,0.017829,0.017829
大利,0.002507,0.094218,0.093328,0.016582,0.016582
口商,0.001702,0.133103,0.131846,0.014245,0.014245
准用,0.005374,0.085761,0.205539,0.007854,0.007854
业有,0.005861,0.125870,0.142628,0.007450,0.007450
和大,0.005470,0.410957,0.205302,0.003549,0.003549
制区,0.002973,0.138341,0.323048,0.006562,0.006562
在法,0.009500,0.499667,0.138643,0.002939,0.002939
人与,0.005094,0.365562,0.314250,0.003097,0.003097
可持,0.016078,0.387238,0.030272,0.005445,0.005445
化水,0.002412,0.374680,0.093328,0.008124,0.008124
销区,0.000748,0.144946,0.143577,0.018829,0.018829
在不,0.005237,0.380602,0.318921,0.002939,0.002939
有土,0.027792,0.207551,0.119381,0.002810,0.002810
和发,0.008699,0.493398,0.100483,0.003549,0.003549
划等,0.003330,0.078788,0.358942,0.007588,0.007588
把节,0.001242,0.144946,0.143577,0.014442,0.014442
对实,0.006756,0.311122,0.235498,0.003300,0.003300
免缴,0.001975,0.229734,0.131846,0.009392,0.009392
用和,0.015742,0.126156,0.601075,0.002095,0.002095
某些,0.001910,0.144946,0.143577,0.011382,0.011382
等可,0.003653,0.240283,0.142296,0.006365,0.006365
力的,0.014878,0.222869,0.406386,0.001919,0.001919
口和,0.003926,0.318470,0.238014,0.004070,0.004070
五日,0.019277,0.239535,0.214724,0.002229,0.002229
施及,0.005514,0.211692,0.346251,0.003480,0.003480
成的,0.030094,0.287953,0.565551,0.000999,0.000999
到下,0.001433,0.133103,0.131846,0.013918,0.013918
源化,0.008754,0.046782,0.479141,0.004975,0.004975
给有,0.000619,0.144946,0.143577,0.019187,0.019187
时不,0.003610,0.078788,0.201817,0.009085,0.009085
除污,0.007671,0.101439,0.050734,0.010920,0.010920
要作,0.001070,0.229734,0.227564,0.009075,0.009075
和海,0.006854,0.558357,0.381933,0.001774,0.001774
业性,0.000957,0.229734,0.227564,0.009578,0.009578
务机,0.010641,0.117592,0.116481,0.005581,0.005581
低水,0.000838,0.144946,0.143577,0.016053,0.016053
能发,0.006333,0.106467,0.105462,0.007870,0.007870
等大,0.002523,0.326365,0.131846,0.006365,0.006365
木和,0.003246,0.267044,0.321027,0.003968,0.003968
定不,0.003987,0.243036,0.240741,0.004333,0.004333
段和,0.002523,0.198714,0.196837,0.006649,0.006649
止损,0.000845,0.144946,0.143577,0.015618,0.015618
水行,0.071475,0.367102,0.008484,0.004344,0.004344
项所,0.004280,0.286259,0.072256,0.006888,0.006888
毒种,0.004357,0.085761,0.238984,0.006853,0.006853
用航,0.005492,0.104641,0.103652,0.008381,0.008381
的纳,0.001723,0.198714,0.103652,0.010832,0.010832
用非,0.002633,0.278049,0.323282,0.004191,0.004191
和人,0.007745,0.505346,0.337261,0.001774,0.001774
业法,0.002034,0.085761,0.208017,0.010643,0.010643
行中,0.001878,0.259813,0.323282,0.005088,0.005088
护工,0.013034,0.032219,0.053300,0.013431,0.013431
制工,0.004779,0.117592,0.059415,0.010937,0.010937
开始,0.001226,0.144946,0.143577,0.012425,0.012425
术创,0.002629,0.117592,0.116481,0.010432,0.010432
量检,0.001235,0.133103,0.131846,0.013431,0.013431
法收,0.009761,0.256596,0.338338,0.002147,0.002147
生的,0.042383,0.156142,0.716210,0.000903,0.000903
防控,0.030873,0.019872,0.019684,0.017849,0.017849
害生,0.006766,0.051218,0.050734,0.014760,0.014760
好地,0.000891,0.144946,0.143577,0.014108,0.014108
会公,0.035440,0.016830,0.289337,0.004621,0.004621
定之,0.002478,0.211498,0.093328,0.008665,0.008665
定中,0.001573,0.220598,0.139406,0.008665,0.008665
法行,0.054252,0.041008,0.039179,0.006442,0.006442
运人,0.003063,0.138341,0.309500,0.005247,0.005247
向城,0.005418,0.383591,0.195403,0.002939,0.002939
程管,0.002348,0.211498,0.093328,0.008679,0.008679
善生,0.012233,0.083291,0.134575,0.005030,0.005030
养区,0.002418,0.278576,0.275945,0.004305,0.004305
经原,0.008837,0.370733,0.171456,0.002474,0.002474
展与,0.001864,0.117592,0.287154,0.007380,0.007380
造性,0.000721,0.144946,0.143577,0.015035,0.015035
境检,0.001918,0.220598,0.103652,0.008779,0.008779
格证,0.005759,0.127740,0.166087,0.005241,0.005241
后不,0.002747,0.181419,0.257359,0.005107,0.005107
对工,0.003993,0.394533,0.194802,0.003300,0.003300
源发,0.011226,0.074384,0.160975,0.004975,0.004975
型煤,0.001070,0.144946,0.143577,0.012210,0.012210
式作,0.003543,0.125106,0.084951,0.009327,0.009327
定收,0.003030,0.078788,0.323048,0.006499,0.006499
向水,0.009999,0.406386,0.041120,0.004408,0.004408
由主,0.000520,0.144946,0.143577,0.017219,0.017219
费和,0.004771,0.297060,0.294254,0.002769,0.002769
同中,0.004715,0.133630,0.362091,0.003741,0.003741
和乡,0.000596,0.144946,0.143577,0.015968,0.015968
海省,0.003914,0.117592,0.078043,0.009368,0.009368
施后,0.006846,0.125106,0.297802,0.003480,0.003480
场调,0.001392,0.133103,0.131846,0.011239,0.011239
由下,0.002012,0.198714,0.103652,0.008610,0.008610
理方,0.004362,0.259443,0.178132,0.003901,0.003901
与合,0.002237,0.198714,0.196837,0.005917,0.005917
冲滩,0.002598,0.229734,0.131846,0.006189,0.006189
量少,0.003374,0.211498,0.093328,0.006716,0.006716
施进,0.006338,0.218263,0.177553,0.003480,0.003480
用期,0.001345,0.144946,0.215365,0.008381,0.008381
明书,0.004282,0.125106,0.280006,0.004422,0.004422
因水,0.003416,0.166519,0.084951,0.007764,0.007764
业工,0.002010,0.211498,0.093328,0.008514,0.008514
用职,0.012388,0.115238,0.114149,0.004191,0.004191
和非,0.006650,0.419806,0.325031,0.001774,0.001774
准文,0.017569,0.051218,0.050734,0.007854,0.007854
出重,0.002707,0.278049,0.209500,0.004204,0.004204
可的,0.059948,0.022027,0.631106,0.001815,0.001815
化交,0.000881,0.144946,0.143577,0.012186,0.012186
除了,0.001091,0.144946,0.143577,0.010920,0.010920
日以,0.008790,0.139739,0.215833,0.003190,0.003190
得一,0.005974,0.056709,0.056174,0.011823,0.011823
物防,0.005242,0.205759,0.188706,0.003591,0.003591
业专,0.003266,0.199849,0.141456,0.005321,0.005321
水的,0.014084,0.551096,0.635697,0.000724,0.000724
物进,0.012902,0.325810,0.185457,0.001796,0.001796
挥作,0.000980,0.144946,0.143577,0.011100,0.011100
养和,0.001116,0.133103,0.227564,0.008610,0.008610
在发,0.003746,0.395048,0.194065,0.002939,0.002939
制机,0.030845,0.129708,0.128483,0.002187,0.002187
能和,0.003097,0.272494,0.423222,0.002623,0.002623
用设,0.001759,0.211498,0.093328,0.008381,0.008381
防工,0.002216,0.094218,0.093328,0.011155,0.011155
治协,0.001267,0.133103,0.131846,0.010318,0.010318
与生,0.001924,0.336554,0.103652,0.005917,0.005917
人的,0.026705,0.520828,0.629191,0.000516,0.000516
理和,0.012975,0.177311,0.594281,0.001300,0.001300
业合,0.007818,0.072945,0.072256,0.007450,0.007450
者委,0.007112,0.051218,0.050734,0.011100,0.011100
体规,0.068869,0.056709,0.056174,0.003187,0.003187
定设,0.006930,0.218219,0.305637,0.002166,0.002166
行监,0.048313,0.205210,0.133691,0.001272,0.001272
群防,0.000967,0.144946,0.143577,0.010214,0.010214
车用,0.001715,0.217419,0.143577,0.006254,0.006254
