word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
情况的监督检查,0.016620,0.531060,0.270103,0.077093,0.204787
污染物排放控制,0.005560,0.193394,0.179894,0.379630,0.507246
业生产经营组织,0.129673,0.051813,0.881347,0.010301,0.605114
上一级人民政府,0.064740,0.591653,0.633861,0.004005,0.376324
污染防治的要求,0.010507,0.404760,0.298145,0.379630,0.070946
污染危害性货物,0.020221,0.401330,0.303408,0.379630,0.032922
噪声敏感建筑物,0.035555,0.432698,0.232870,0.437500,0.019048
组织建设与管理,0.002939,0.210601,0.195900,0.605114,0.387978
传染病疫情信息,0.027090,0.615361,0.454865,0.016207,0.221889
管理本行政区域,0.012469,0.474195,0.245194,0.387978,0.047319
级人民政府报告,0.007699,0.315902,0.293849,0.339286,0.103659
级人民政府及其,0.078003,0.209210,0.244284,0.339286,0.017699
防治的科学研究,0.014499,0.307298,0.245194,0.026578,0.809984
传染病防治工作,0.035494,0.567018,0.555422,0.016207,0.125909
任何组织和个人,0.027776,0.376961,0.450549,0.014706,0.328042
放射性废物处置,0.063996,0.682474,0.444775,0.047325,0.024590
规划和建设项目,0.005346,0.333795,0.179894,0.304167,0.230769
国家规定的标准,0.009701,0.288724,0.268569,0.097527,0.307116
调查和土壤污染,0.016344,0.181774,0.115908,0.169492,0.379630
规划的环境影响,0.015605,0.531060,0.115908,0.304167,0.069444
鼓励单位和个人,0.022164,0.105987,0.533920,0.047297,0.328042
直辖市人民政府,0.567902,0.009107,1.000000,0.009772,0.376324
规定的排放标准,0.020221,0.105987,0.343356,0.083333,0.307116
或者未按照规定,0.018206,0.326178,0.587699,0.064516,0.083333
和国家有关规定,0.007179,0.315902,0.391799,0.248349,0.083333
行政区域的环境,0.007228,0.170856,0.391799,0.108902,0.347826
污染物自动监测,0.008212,0.421202,0.158929,0.379630,0.085799
组织参与和监督,0.003298,0.210601,0.195900,0.605114,0.215976
宣传教育和科学,0.006756,0.193394,0.179894,0.393258,0.190844
防治的监督管理,0.035608,0.204483,0.234711,0.026578,0.387978
万元以下的罚款,0.554015,0.400043,0.294843,0.002199,0.122449
土壤污染责任人,0.063869,0.484106,0.559688,0.055556,0.017974
部门和长江流域,0.059077,0.203536,0.297841,0.126761,0.037829
饮用水供水单位,0.024958,0.557343,0.361717,0.040816,0.082515
核设施营运单位,0.199542,0.429356,0.642760,0.003717,0.082515
开发利用和保护,0.010369,0.320520,0.376505,0.157262,0.084531
或者以其他形式,0.027554,0.355034,0.214666,0.064516,0.117647
人民政府对国家,0.009713,0.152039,0.454865,0.242506,0.097527
主管部门的规定,0.054837,0.363778,0.528561,0.017982,0.083333
监察委员会主任,0.014288,0.263594,0.441093,0.130178,0.071928
市人民政府组织,0.005285,0.193394,0.310493,0.076164,0.605114
推荐性国家标准,0.009054,0.315902,0.293849,0.054852,0.307116
危险废物的单位,0.026729,0.178032,0.292109,0.121951,0.082515
单位未按照规定,0.010729,0.404760,0.454865,0.082515,0.083333
环境影响报告表,0.070802,0.147174,0.616684,0.347826,0.006061
组织的合法权益,0.013446,0.307298,0.127339,0.605114,0.042169
建设项目对环境,0.005466,0.193394,0.310493,0.117526,0.347826
级人民政府依法,0.004902,0.333795,0.310493,0.339286,0.077206
国家水环境质量,0.013118,0.377498,0.127339,0.097527,0.211679
法律规定的程序,0.018372,0.273528,0.489749,0.036771,0.143780
应当按照国务院,0.061734,0.505364,0.627634,0.005085,0.127424
授权的部门批准,0.024197,0.204483,0.371320,0.115942,0.058824
农业产业化经营,0.010824,0.288724,0.268569,0.193042,0.076427
负责本行政区域,0.038859,0.361584,0.136388,0.136364,0.047319
农业社会化服务,0.003149,0.210601,0.195900,0.193042,0.492063
国家对严重污染,0.005492,0.193394,0.310493,0.097527,0.379630
常务委员会报告,0.028245,0.209344,0.557403,0.034901,0.103659
污染防治的财政,0.002720,0.210601,0.195900,0.379630,0.273006
由县级人民政府,0.025092,0.182350,0.521785,0.012821,0.376324
违反本法的行为,0.012793,0.474195,0.375793,0.093333,0.053977
部门和环境保护,0.017305,0.315902,0.195900,0.126761,0.084531
部门按照国务院,0.012845,0.193394,0.285846,0.126761,0.127424
疑似传染病病人,0.037133,0.321427,0.562847,0.030303,0.055556
符合核安全标准,0.003167,0.210601,0.195900,0.271605,0.307116
职责范围内负责,0.031810,0.170856,0.461420,0.031008,0.136364
工作的监督管理,0.017776,0.114475,0.106484,0.125909,0.387978
保护知识的宣传,0.009200,0.210601,0.158929,0.084531,0.393258
保护的宣传教育,0.006219,0.333795,0.179894,0.084531,0.322511
级人民政府土地,0.004958,0.333795,0.179894,0.339286,0.100358
化学品生产企业,0.003106,0.210601,0.195900,0.099798,0.770950
修建性详细规划,0.024075,0.480389,0.343356,0.008097,0.304167
污染环境的单位,0.007552,0.210601,0.195900,0.379630,0.082515
根据本行政区域,0.031670,0.475486,0.419542,0.032520,0.047319
规定的权限决定,0.015332,0.241946,0.360920,0.083333,0.086093
级人民政府按照,0.022638,0.446880,0.180605,0.339286,0.015385
先进的科学技术,0.008903,0.170856,0.293849,0.042003,0.497288
保护的野生动物,0.015371,0.181774,0.438017,0.084531,0.089686
生产经营者进行,0.015434,0.181774,0.360920,0.079301,0.113703
人民代表大会和,0.049672,0.357066,0.368386,0.242506,0.005734
级人民政府编制,0.007692,0.170856,0.293849,0.339286,0.067961
传染病预防控制,0.008733,0.421202,0.293849,0.016207,0.507246
行政机关负责人,0.019941,0.462724,0.343356,0.108902,0.025641
草原载畜量标准,0.006469,0.193394,0.310493,0.071895,0.307116
违反本法第七十,0.005382,0.193394,0.310493,0.093333,0.282869
国家所有的草原,0.015369,0.350545,0.225056,0.097527,0.071895
海洋环境的污染,0.035987,0.119307,0.163898,0.031822,0.379630
规定的煤炭资源,0.008125,0.315902,0.195900,0.083333,0.196522
污染物排放总量,0.076785,0.464852,0.261038,0.379630,0.002309
发展节水型农业,0.005933,0.333795,0.179894,0.118442,0.193042
级人民政府根据,0.007803,0.315902,0.293849,0.339286,0.032520
区域的大气环境,0.007802,0.210601,0.293849,0.047319,0.347826
质量标准的煤炭,0.011367,0.152039,0.190209,0.211679,0.114155
给予表彰和奖励,0.025338,0.398259,0.098588,0.057143,0.138614
国务院财政部门,0.040993,0.240099,0.345441,0.018242,0.126761
支持单位和个人,0.005715,0.193394,0.310493,0.069565,0.328042
编制本行政区域,0.023476,0.388862,0.265793,0.067961,0.047319
资源和生态环境,0.002764,0.210601,0.195900,0.196522,0.347826
国务院自然资源,0.024423,0.515223,0.172645,0.018242,0.196522
行政许可的实施,0.024521,0.314030,0.350646,0.108902,0.026217
单位和个人使用,0.007894,0.315902,0.293849,0.082515,0.127119
重点污染物排放,0.043604,0.653259,0.302695,0.030263,0.029197
批准的建设项目,0.005397,0.333795,0.310493,0.058824,0.230769
人民检察院领导,0.003311,0.210601,0.195900,0.242506,0.228261
标准的技术要求,0.005702,0.193394,0.310493,0.307116,0.070946
活动中使用固定,0.002983,0.210601,0.195900,0.301333,0.194030
级人民政府农业,0.002570,0.210601,0.195900,0.339286,0.193042
环境与资源保护,0.010781,0.152039,0.141425,0.347826,0.084531
饮用水水源保护,0.059148,0.652744,0.050546,0.040816,0.084531
生产工艺和设备,0.018828,0.114475,0.158929,0.079301,0.244552
违反本法第六十,0.005367,0.193394,0.310493,0.093333,0.219311
机动车排放检验,0.017649,0.531060,0.326074,0.024540,0.087766
业行政主管部门,0.165113,0.245892,0.806215,0.001585,0.126761
任务和保障措施,0.005617,0.193394,0.179894,0.058824,0.571429
标准的项目予以,0.002881,0.210601,0.195900,0.307116,0.178571
保护和合理利用,0.015260,0.531060,0.493988,0.084531,0.019162
使用的国有土地,0.004893,0.333795,0.310493,0.127119,0.100358
部门的工作人员,0.009843,0.288724,0.376505,0.126761,0.047271
核工业主管部门,0.030429,0.130443,0.562847,0.022305,0.126761
主管部门对全国,0.014964,0.305122,0.438017,0.017982,0.175279
产品的国家标准,0.002686,0.210601,0.195900,0.184492,0.307116
的地方各级人民,0.039660,0.205845,0.191476,0.016129,0.242506
的人民代表大会,0.030818,0.540286,0.502570,0.056452,0.012907
项目的环境影响,0.048707,0.062648,0.123270,0.230769,0.069444
百万元以下罚款,0.014526,0.307298,0.195900,0.056281,0.122449
和国务院的规定,0.007043,0.210601,0.195900,0.248349,0.083333
服务的工程设施,0.007991,0.170856,0.158929,0.492063,0.055690
行政主管部门和,0.101614,0.545971,0.701345,0.108902,0.001403
规定的行政机关,0.011606,0.333795,0.245194,0.083333,0.074642
经济社会发展和,0.008366,0.421202,0.391799,0.305709,0.013736
走私和非法贸易,0.004067,0.210601,0.195900,0.061538,0.560166
事故的调查处理,0.008287,0.170856,0.293849,0.034048,0.405738
单位和个人进行,0.010331,0.152039,0.376505,0.082515,0.113703
规定和监测规范,0.013030,0.263594,0.285846,0.083333,0.066667
大气污染物排放,0.105807,0.786217,0.600131,0.003741,0.029197
社会化服务事业,0.003139,0.210601,0.195900,0.518587,0.080706
组织编制和实施,0.005638,0.193394,0.310493,0.605114,0.026217
的人民政府批准,0.066056,0.154693,0.157867,0.056452,0.058824
环境的落后生产,0.005546,0.193394,0.179894,0.347826,0.079301
其他生产经营者,0.140732,0.092884,0.733088,0.025641,0.021622
船舶及有关作业,0.016762,0.470888,0.169085,0.080000,0.049630
农业行业的职业,0.002621,0.210601,0.195900,0.193042,0.251938
非法占用的土地,0.015871,0.290373,0.270103,0.041943,0.100358
符合国家规定的,0.042595,0.418833,0.669855,0.271605,0.001613
规定的野生动物,0.012502,0.193394,0.285846,0.083333,0.089686
级人民政府决定,0.005056,0.193394,0.179894,0.339286,0.086093
引起的损害赔偿,0.009615,0.170856,0.195900,0.047393,0.333333
技术规范等规定,0.002962,0.210601,0.195900,0.497288,0.083333
处理设施的建设,0.002552,0.210601,0.195900,0.405738,0.117526
鼓励和支持企业,0.003336,0.210601,0.195900,0.047297,0.770950
示范和推广工作,0.003487,0.210601,0.195900,0.276316,0.125909
核安全监督检查,0.016981,0.388005,0.326074,0.011152,0.204787
药品和医疗器械,0.013348,0.288724,0.376505,0.075658,0.044586
国家核事故应急,0.019503,0.579153,0.186973,0.097527,0.023729
本集体经济组织,0.033598,0.418627,0.461056,0.001239,0.605114
主管部门和其他,0.077917,0.394132,0.338474,0.017982,0.025641
偶发性强烈噪声,0.004332,0.210601,0.195900,0.061224,0.437500
市人民政府规定,0.014599,0.181774,0.283822,0.076164,0.083333
环境影响登记表,0.015289,0.474195,0.441093,0.347826,0.004184
生产和服务活动,0.005529,0.193394,0.179894,0.079301,0.301333
单位和个人都有,0.029964,0.170856,0.357519,0.082515,0.029362
级人民政府发展,0.002659,0.210601,0.195900,0.339286,0.118442
规划的实施情况,0.005387,0.193394,0.179894,0.304167,0.077093
措施的行政机关,0.002495,0.210601,0.195900,0.571429,0.074642
农业等有关部门,0.005151,0.193394,0.179894,0.193042,0.126761
业生产经营活动,0.018732,0.170856,0.440774,0.010301,0.301333
监察委员会领导,0.003542,0.210601,0.195900,0.130178,0.228261
长江流域水资源,0.005901,0.193394,0.310493,0.061879,0.196522
规定的行政处罚,0.019192,0.433588,0.149707,0.083333,0.040984
转让给他人使用,0.017211,0.290373,0.193006,0.034314,0.127119
负责并报告工作,0.016687,0.124607,0.115908,0.136364,0.125909
标准化协调机制,0.008645,0.210601,0.293849,0.307116,0.024540
使用土地的单位,0.007651,0.315902,0.158929,0.127119,0.082515
部门应当加强对,0.041845,0.228779,0.708544,0.126761,0.004684
使用财政性资金,0.005813,0.333795,0.179894,0.127119,0.088696
行政许可的规定,0.009470,0.152039,0.298145,0.108902,0.083333
禁止在长江流域,0.014582,0.193394,0.441093,0.082090,0.037829
国务院有关规定,0.014648,0.350545,0.493988,0.018242,0.083333
规划的规划期限,0.005240,0.193394,0.310493,0.304167,0.040000
村庄和集镇规划,0.017670,0.241946,0.438017,0.006645,0.304167
逃避监管的方式,0.020869,0.273528,0.158929,0.060976,0.067657
质量相当的耕地,0.003038,0.210601,0.195900,0.211679,0.140845
土地承包经营权,0.014281,0.377498,0.506393,0.100358,0.013514
传染病疫情报告,0.011951,0.489000,0.376505,0.016207,0.103659
和国家规定禁止,0.005205,0.193394,0.179894,0.248349,0.082090
规划许可证或者,0.005398,0.193394,0.179894,0.304167,0.064516
标准的制定进行,0.002558,0.210601,0.195900,0.307116,0.113703
国家对矿产资源,0.005466,0.193394,0.179894,0.097527,0.196522
单位的监督管理,0.002727,0.210601,0.195900,0.082515,0.387978
资源的合理开发,0.002811,0.210601,0.195900,0.196522,0.157262
放射性废物管理,0.005591,0.193394,0.179894,0.047325,0.387978
设施的运营单位,0.015738,0.181774,0.270103,0.055690,0.082515
工程建设项目的,0.010641,0.152039,0.376505,0.119754,0.048673
使用固定的设备,0.002744,0.210601,0.195900,0.127119,0.244552
直接向人民法院,0.013241,0.136895,0.179894,0.055375,0.193445
海洋倾倒废弃物,0.012648,0.288724,0.376505,0.031822,0.078431
国务院农业农村,0.031841,0.481810,0.195063,0.018242,0.062851
级人民政府有关,0.046265,0.423033,0.146452,0.339286,0.003487
规划并组织实施,0.008193,0.315902,0.158929,0.304167,0.026217
第二十八条规定,0.007403,0.170856,0.158929,0.193878,0.083333
保护及相关活动,0.003033,0.210601,0.195900,0.084531,0.301333
合国家大气污染,0.002855,0.210601,0.195900,0.071006,0.379630
法律法规的规定,0.016653,0.114475,0.538724,0.036771,0.083333
基本农田保护区,0.011642,0.320520,0.376505,0.072619,0.030000
单位和个人参与,0.005880,0.333795,0.310493,0.082515,0.060729
保护和改善生态,0.018897,0.473852,0.106484,0.084531,0.037634
固体废物的项目,0.005529,0.193394,0.179894,0.067164,0.230769
建设单位未依法,0.005416,0.193394,0.310493,0.117526,0.077206
开发和推广应用,0.005729,0.333795,0.179894,0.157262,0.054237
人民政府批准后,0.030872,0.162843,0.406662,0.242506,0.005848
部门或者其授权,0.005651,0.193394,0.179894,0.126761,0.115942
依法给予行政处,0.136522,0.406899,0.119929,0.077206,0.005607
排放大气污染物,0.037722,0.699876,0.340526,0.029197,0.010870
水环境质量标准,0.034793,0.476760,0.518271,0.001078,0.307116
按照国务院规定,0.040785,0.291282,0.186495,0.015385,0.083333
市人民政府应当,0.051872,0.190045,0.742215,0.076164,0.005085
国家对长江流域,0.011078,0.152039,0.454865,0.097527,0.037829
环境保护的要求,0.002763,0.210601,0.195900,0.347826,0.070946
人民政府对长江,0.005321,0.193394,0.179894,0.242506,0.061879
向本级人民政府,0.015164,0.410717,0.360920,0.003282,0.376324
级人民政府备案,0.010368,0.152039,0.190209,0.339286,0.027273
各级监察委员会,0.008844,0.170856,0.391799,0.006211,0.744538
产生的固体废物,0.035683,0.260438,0.536681,0.010695,0.050505
防治的科学技术,0.005821,0.193394,0.179894,0.026578,0.497288
单位和个人不得,0.050390,0.060315,0.666784,0.082515,0.015945
符合核安全要求,0.003301,0.210601,0.195900,0.271605,0.070946
先进的农业技术,0.003039,0.210601,0.195900,0.042003,0.497288
禁止将危险废物,0.014691,0.136895,0.310493,0.082090,0.050505
发展水平相适应,0.003315,0.210601,0.195900,0.118442,0.157895
森林资源的保护,0.002957,0.210601,0.195900,0.244792,0.084531
单位和个人投资,0.003042,0.210601,0.195900,0.082515,0.242991
自然资源和环境,0.002951,0.210601,0.195900,0.059345,0.347826
收购可再生能源,0.008861,0.421202,0.158929,0.042463,0.099609
国家鼓励和引导,0.008961,0.170856,0.293849,0.097527,0.056872
部门未依照本法,0.018143,0.296029,0.207904,0.126761,0.017348
污染物排放超过,0.011321,0.404760,0.141425,0.379630,0.009967
所有权和使用权,0.020876,0.398259,0.386889,0.069231,0.010920
流域水资源保护,0.008191,0.315902,0.293849,0.037829,0.084531
和县级以上地方,0.033080,0.301488,0.253854,0.023778,0.040057
规定的资质条件,0.002701,0.210601,0.195900,0.083333,0.259091
已经沙化的土地,0.011119,0.489000,0.454865,0.009615,0.100358
气象设施的建设,0.005306,0.193394,0.179894,0.102524,0.117526
颁发采矿许可证,0.014704,0.403995,0.285846,0.240000,0.005405
传染病预防工作,0.008603,0.315902,0.391799,0.016207,0.125909
管理和保护范围,0.005492,0.193394,0.179894,0.387978,0.029014
矿产资源的勘查,0.011189,0.404760,0.190209,0.044335,0.055556
代表的审议意见,0.003434,0.210601,0.195900,0.160121,0.092141
逐步建立和完善,0.006767,0.193394,0.179894,0.115942,0.076389
人民代表大会常,0.508276,0.153186,0.009586,0.242506,0.011468
土地沙化的预防,0.005613,0.193394,0.179894,0.100358,0.104839
国家建立放射性,0.008422,0.170856,0.293849,0.097527,0.048544
国际交流与合作,0.006182,0.193394,0.179894,0.081565,0.112426
帮助各少数民族,0.004076,0.210601,0.195900,0.138462,0.083695
现场检查的部门,0.005599,0.193394,0.179894,0.077491,0.126761
人民政府负责人,0.007451,0.210601,0.195900,0.242506,0.025641
催告当事人履行,0.006049,0.333795,0.179894,0.017857,0.292683
放射性废物进行,0.005611,0.193394,0.310493,0.047325,0.113703
传染病流行趋势,0.006708,0.333795,0.179894,0.016207,0.276596
年以下有期徒刑,0.064816,0.399577,0.308411,0.005035,0.044776
农产品批发市场,0.008603,0.421202,0.391799,0.011223,0.112877
使用权可以依法,0.005245,0.193394,0.179894,0.127119,0.077206
使用含磷洗涤剂,0.004582,0.210601,0.195900,0.127119,0.074074
处置的监督管理,0.005285,0.193394,0.179894,0.024590,0.387978
及其他有关部门,0.012762,0.136895,0.441093,0.017699,0.126761
进口的固体废物,0.008184,0.315902,0.391799,0.033528,0.050505
造成的直接损失,0.008798,0.170856,0.158929,0.026119,0.273973
危险废物排污费,0.011485,0.288724,0.454865,0.121951,0.009259
海洋自然保护区,0.011382,0.404760,0.376505,0.031822,0.030000
在人口集中地区,0.013593,0.193394,0.310493,0.008753,0.227468
方面的科学研究,0.003456,0.210601,0.195900,0.014026,0.809984
依照本法第二十,0.012559,0.403995,0.441093,0.003676,0.196527
统一的技术要求,0.003123,0.210601,0.195900,0.175549,0.070946
生态保护和污染,0.002695,0.210601,0.195900,0.037634,0.379630
预防和治理工作,0.002873,0.210601,0.195900,0.104839,0.125909
不得以任何形式,0.014908,0.307298,0.179894,0.015945,0.117647
专门人民检察院,0.003070,0.210601,0.195900,0.043103,0.282282
畜禽养殖和屠宰,0.004620,0.210601,0.195900,0.068182,0.117647
推广先进的防治,0.008782,0.315902,0.195900,0.105485,0.026578
级人民政府林业,0.002600,0.210601,0.195900,0.339286,0.040678
气象事业的发展,0.002951,0.210601,0.195900,0.102524,0.118442
关地方人民政府,0.044054,0.062648,0.622199,0.002268,0.376324
统筹协调国务院,0.008993,0.170856,0.195900,0.037618,0.127424
土地使用权依法,0.005298,0.193394,0.179894,0.100358,0.077206
建设可再生能源,0.002956,0.210601,0.195900,0.117526,0.099609
行政等有关部门,0.002504,0.210601,0.195900,0.108902,0.126761
进行防渗漏监测,0.003504,0.210601,0.195900,0.113703,0.085799
人民政府确定的,0.033939,0.288724,0.363700,0.242506,0.001613
由上级人民政府,0.009940,0.152039,0.190209,0.012821,0.376324
级人民政府制定,0.007274,0.170856,0.391799,0.339286,0.008143
相关标准的要求,0.010818,0.152039,0.376505,0.030129,0.070946
机动车维修单位,0.006275,0.333795,0.310493,0.024540,0.082515
饮用水安全状况,0.003347,0.210601,0.195900,0.040816,0.233010
由省级人民政府,0.005172,0.333795,0.310493,0.006410,0.376324
有关单位和个人,0.012793,0.307298,0.285846,0.003487,0.328042
水平放射性废物,0.014252,0.193394,0.375793,0.024259,0.050505
草原承包经营者,0.011727,0.489000,0.141425,0.071895,0.021622
能源管理负责人,0.007907,0.210601,0.293849,0.099609,0.025641
国有土地使用权,0.053743,0.740479,0.428374,0.006665,0.010920
法规规定的其他,0.036113,0.273528,0.612186,0.007994,0.025641
加强对长江流域,0.011736,0.404760,0.454865,0.015138,0.037829
使用草原的单位,0.002850,0.210601,0.195900,0.127119,0.082515
行政许可决定的,0.079975,0.207100,0.423806,0.108902,0.001613
取得的行政许可,0.022589,0.288724,0.454865,0.029557,0.013986
国家规定的要求,0.005086,0.193394,0.179894,0.097527,0.070946
野生动物保护法,0.026073,0.144059,0.292109,0.066079,0.016667
源开发利用规划,0.018404,0.114475,0.254433,0.007407,0.304167
生产建设项目的,0.005195,0.333795,0.179894,0.079301,0.048673
农业和农村节能,0.002996,0.210601,0.195900,0.193042,0.050193
行政许可的其他,0.012317,0.193394,0.179894,0.108902,0.025641
国务院发展改革,0.011467,0.288724,0.141425,0.018242,0.139665
规定的环境保护,0.004840,0.193394,0.179894,0.083333,0.084531
保护和林业发展,0.002839,0.210601,0.195900,0.084531,0.118442
品种必须经全国,0.003261,0.210601,0.195900,0.049645,0.175279
国家可再生能源,0.002918,0.210601,0.195900,0.097527,0.099609
射线装置的单位,0.008887,0.170856,0.158929,0.058252,0.082515
区域的环境质量,0.002795,0.210601,0.195900,0.047319,0.211679
消除污染的处理,0.002926,0.210601,0.195900,0.023411,0.405738
清洁生产的宣传,0.003264,0.210601,0.195900,0.021635,0.393258
占用耕地的单位,0.005666,0.333795,0.310493,0.023392,0.082515
可再生能源发电,0.030670,0.671548,0.469422,0.004054,0.028617
造成的环境污染,0.002708,0.210601,0.195900,0.026119,0.379630
电器电子等产品,0.006710,0.193394,0.179894,0.025434,0.184492
按照各自的职责,0.024229,0.286620,0.330184,0.015385,0.031008
集体所有的草原,0.008136,0.170856,0.293849,0.037146,0.071895
水生野生动植物,0.005654,0.193394,0.310493,0.007008,0.454545
传染病防治知识,0.006323,0.193394,0.310493,0.016207,0.175719
全国传染病疫情,0.003222,0.210601,0.195900,0.175279,0.046154
放射性废物安全,0.005845,0.193394,0.179894,0.047325,0.109689
消耗臭氧层物质,0.007742,0.333795,0.179894,0.043478,0.050802
行政区域的重点,0.005179,0.193394,0.310493,0.108902,0.030263
履行传染病防治,0.003120,0.210601,0.195900,0.292683,0.026578
公共利益的需要,0.016724,0.124607,0.115908,0.021308,0.194444
十四次会议通过,0.011703,0.204483,0.298145,0.088156,0.015713
三倍以下的罚款,0.046082,0.291951,0.316535,0.001883,0.122449
市人民政府可以,0.029737,0.130443,0.491195,0.076164,0.006757
行政主管部门对,0.016944,0.401330,0.471264,0.108902,0.002805
行政许可的设定,0.028793,0.430856,0.298989,0.108902,0.002421
营利性治沙活动,0.008795,0.170856,0.158929,0.013514,0.301333
能力的医疗机构,0.003312,0.210601,0.195900,0.113281,0.062372
水污染防治规划,0.023098,0.330844,0.384152,0.001078,0.304167
经营许可证或者,0.005608,0.193394,0.179894,0.076427,0.064516
工作的部门责令,0.017731,0.170856,0.293849,0.125909,0.008547
贫困地区的农民,0.003266,0.210601,0.195900,0.209091,0.033670
级人民政府加强,0.005273,0.193394,0.179894,0.339286,0.015138
域经济社会发展,0.005858,0.193394,0.310493,0.022222,0.118442
支持可再生能源,0.003232,0.210601,0.195900,0.069565,0.099609
遵守宪法和法律,0.006178,0.193394,0.179894,0.115385,0.036771
的人民政府应当,0.013922,0.410717,0.549960,0.056452,0.005085
可以向人民法院,0.017569,0.368552,0.106484,0.006757,0.193445
其他不依法履行,0.002904,0.210601,0.195900,0.025641,0.292683
生产经营者应当,0.020402,0.207742,0.517489,0.079301,0.005085
风险管控和修复,0.071204,0.082396,0.543037,0.033898,0.008097
机构和其他负有,0.008057,0.170856,0.391799,0.062372,0.025974
生物多样性保护,0.003348,0.210601,0.195900,0.074597,0.084531
十一次会议修订,0.009096,0.315902,0.293849,0.083782,0.012146
核安全监督管理,0.161041,0.051424,0.023957,0.011152,0.387978
实验室固体废物,0.003491,0.210601,0.195900,0.116105,0.050505
人民政府指定的,0.031428,0.320459,0.213380,0.242506,0.001613
取得排污许可证,0.030327,0.375746,0.461420,0.029557,0.005405
十一次会议通过,0.011617,0.204483,0.268569,0.083782,0.015713
事故造成的直接,0.011341,0.204483,0.190209,0.034048,0.055375
人民政府所在地,0.009962,0.204483,0.190209,0.242506,0.008753
规定以外的其他,0.007607,0.170856,0.293849,0.083333,0.025641
在城市人民政府,0.007804,0.315902,0.195900,0.004376,0.376324
居民的正常生活,0.003121,0.210601,0.195900,0.098039,0.061156
法定条件和程序,0.010782,0.204483,0.190209,0.012790,0.143780
应当会同国务院,0.051221,0.058167,0.398097,0.005085,0.127424
专门从事放射性,0.006079,0.333795,0.179894,0.043103,0.048544
上级人民检察院,0.005572,0.333795,0.310493,0.004673,0.282282
