word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
资源的综合,0.001981,0.209850,0.192709,0.196522,0.658537
活动中使用,0.005500,0.170247,0.289064,0.301333,0.127119
预防和治理,0.026055,0.529196,0.461882,0.104839,0.015365
部门的意见,0.017708,0.375616,0.131821,0.126761,0.092141
污染的设施,0.006280,0.203754,0.370373,0.379630,0.055690
污染防治法,0.020054,0.447807,0.453548,0.379630,0.006402
行政机关的,0.035256,0.531427,0.710851,0.108902,0.006803
档案的利用,0.005440,0.419700,0.385419,0.581818,0.019162
环境的保护,0.003201,0.332604,0.305437,0.347826,0.084531
环境的工业,0.004735,0.209850,0.192709,0.347826,0.140459
使用的草原,0.006851,0.403316,0.370373,0.127119,0.071895
和生态环境,0.023089,0.707941,0.614723,0.002642,0.347826
健康和环境,0.003995,0.192704,0.176964,0.189427,0.347826
十万元以上,0.111495,0.318637,0.346017,0.056864,0.012739
履行传染病,0.009457,0.262654,0.281191,0.292683,0.043478
资源的调查,0.005375,0.170247,0.289064,0.196522,0.169492
研究和推广,0.002511,0.209850,0.192709,0.809984,0.105485
法规的规定,0.075255,0.256936,0.667519,0.007994,0.083333
业科学技术,0.011767,0.304034,0.430884,0.011094,0.497288
国务院财政,0.036201,0.260906,0.180627,0.018242,0.273006
防治水污染,0.005160,0.419700,0.385419,0.026578,0.379630
单位的监督,0.005190,0.314775,0.289064,0.082515,0.215976
的海洋环境,0.006810,0.487256,0.447457,0.016129,0.347826
服务的功能,0.002126,0.209850,0.192709,0.492063,0.194313
环境的义务,0.006724,0.403316,0.187111,0.347826,0.045064
十二次会议,0.009328,0.306202,0.241201,0.100269,0.114679
本法第七十,0.009789,0.446578,0.355042,0.017348,0.282869
包装废弃物,0.010170,0.306202,0.369673,0.083871,0.078431
专门委员会,0.003940,0.192704,0.305437,0.043103,0.744538
委员会或者,0.003690,0.192704,0.305437,0.514658,0.064516
指导和组织,0.002204,0.209850,0.192709,0.130699,0.605114
批准后执行,0.007479,0.403316,0.139122,0.058824,0.282486
本法第五十,0.012856,0.394510,0.439577,0.017348,0.179757
耕地的数量,0.009347,0.402554,0.498146,0.140845,0.026110
核安全设备,0.014738,0.432042,0.396753,0.011152,0.244552
畜禽养殖场,0.013880,0.446578,0.114021,0.068182,0.140000
狩猎证规定,0.002501,0.209850,0.192709,0.800000,0.083333
单位和其他,0.100133,0.248309,0.125987,0.082515,0.025641
防治的科学,0.016103,0.319376,0.249648,0.026578,0.190844
申请的行政,0.009854,0.326664,0.166331,0.110656,0.108902
经济和文化,0.003910,0.332604,0.176964,0.305709,0.091489
执行的标准,0.001812,0.209850,0.192709,0.282486,0.307116
饮用水卫生,0.007544,0.287694,0.264195,0.040816,0.271104
的建筑垃圾,0.005956,0.170247,0.385419,0.016129,1.000000
技术的开发,0.001974,0.209850,0.192709,0.497288,0.157262
从事农产品,0.005709,0.419700,0.385419,0.036145,0.184492
环境的行为,0.003176,0.332604,0.305437,0.347826,0.053977
土地的使用,0.008009,0.472504,0.125265,0.100358,0.127119
鼓励和引导,0.016430,0.292142,0.466237,0.047297,0.056872
十四次会议,0.014969,0.207977,0.190990,0.088156,0.114679
十万元以下,0.235001,0.392836,0.134167,0.056864,0.008493
部门的工作,0.007918,0.376152,0.125265,0.126761,0.125909
承包经营权,0.023428,0.350277,0.535224,0.098726,0.013514
或者未按照,0.026692,0.476733,0.457685,0.064516,0.015385
逾期未完成,0.004549,0.192704,0.176964,0.266667,0.138889
排放污染物,0.054515,0.840224,0.391461,0.029197,0.010870
责任人或者,0.009981,0.124162,0.114021,0.623932,0.064516
环境的落后,0.005610,0.314775,0.156341,0.347826,0.059072
传染病监测,0.013269,0.577087,0.529951,0.016207,0.085799
饮用水水源,0.097144,0.769821,0.570816,0.040816,0.003235
优质农产品,0.006005,0.314775,0.289064,0.054852,0.184492
教育和培训,0.002729,0.209850,0.192709,0.322511,0.155102
十四条规定,0.006336,0.403316,0.293290,0.088156,0.083333
所有的草原,0.017100,0.198447,0.324872,0.069231,0.071895
要求被检查,0.021589,0.086839,0.200582,0.070946,0.204787
农业投入品,0.021249,0.481077,0.518142,0.193042,0.005333
社会发展和,0.008952,0.192704,0.433910,0.518587,0.013736
环境的单位,0.006506,0.151497,0.187111,0.347826,0.082515
捕捞许可证,0.034230,0.660959,0.594710,0.072727,0.005405
所有的土地,0.024330,0.070780,0.439500,0.069231,0.100358
规定的期限,0.024804,0.493612,0.128839,0.083333,0.040000
无害化处理,0.022887,0.492277,0.535224,0.002147,0.405738
核安全监督,0.124558,0.187644,0.093085,0.011152,0.215976
进行核设施,0.005105,0.419700,0.385419,0.113703,0.055690
委员会会议,0.002183,0.209850,0.192709,0.514658,0.114679
风景名胜区,0.020729,0.555355,0.408915,0.039195,0.028169
环境的生产,0.004650,0.209850,0.192709,0.347826,0.079301
国务院农业,0.023481,0.462979,0.134866,0.018242,0.193042
根据国务院,0.008938,0.376152,0.369673,0.032520,0.127424
管理范围内,0.009382,0.262654,0.345428,0.387978,0.015504
规划确定的,0.032956,0.482300,0.655980,0.304167,0.001613
全国传染病,0.005512,0.419700,0.289064,0.175279,0.043478
许可证或者,0.019258,0.551027,0.530265,0.013986,0.064516
规划的具体,0.001822,0.209850,0.192709,0.304167,0.224000
措施等进行,0.001902,0.209850,0.192709,0.571429,0.113703
流域水资源,0.009051,0.306202,0.241201,0.037829,0.196522
农业生产者,0.009936,0.386621,0.410102,0.193042,0.016043
巩固和发展,0.008256,0.403316,0.139122,0.088235,0.118442
技术的推广,0.002263,0.209850,0.192709,0.497288,0.105485
环境的工艺,0.008657,0.332604,0.176964,0.347826,0.026861
参与和监督,0.005942,0.209850,0.289064,0.060729,0.215976
和国家规定,0.004639,0.314775,0.156341,0.248349,0.083333
规划的实施,0.008000,0.262654,0.281191,0.304167,0.026217
十二条规定,0.007808,0.402554,0.176964,0.100269,0.083333
保护和恢复,0.002143,0.209850,0.192709,0.084531,0.633333
上一级人民,0.051298,0.652310,0.142232,0.004005,0.242506
造成的环境,0.006707,0.403316,0.187111,0.026119,0.347826
国家规定的,0.062277,0.560032,0.831614,0.097527,0.001613
示范和推广,0.004533,0.192704,0.176964,0.276316,0.105485
组织的财产,0.001996,0.209850,0.192709,0.605114,0.092025
十八次会议,0.007730,0.203754,0.293290,0.084791,0.114679
满足核安全,0.012846,0.469209,0.355042,0.018868,0.109689
域管理机构,0.079106,0.054145,0.738309,0.022222,0.062372
承包经营者,0.015299,0.303572,0.439577,0.098726,0.021622
产业化发展,0.007213,0.203754,0.187111,0.133690,0.118442
灾害性天气,0.031055,0.485021,0.167347,0.166667,0.010343
开放的档案,0.003897,0.332604,0.305437,0.018501,0.581818
生产性捕捞,0.006055,0.314775,0.385419,0.079301,0.072727
全国水资源,0.003568,0.192704,0.176964,0.175279,0.196522
淘汰的生产,0.005863,0.209850,0.192709,0.218750,0.079301
十七条规定,0.006429,0.287694,0.293290,0.090511,0.083333
核设施安全,0.024825,0.697380,0.579330,0.003717,0.109689
监测和监督,0.003749,0.332604,0.176964,0.085799,0.215976
由人民政府,0.015917,0.092228,0.287352,0.025641,0.376324
范围内从事,0.013958,0.524625,0.529951,0.029014,0.036145
耕地的单位,0.005317,0.170247,0.385419,0.140845,0.082515
或者其授权,0.022433,0.320280,0.075396,0.064516,0.115942
单位的档案,0.002074,0.209850,0.192709,0.082515,0.581818
组织的合法,0.010032,0.326664,0.114021,0.605114,0.017751
污染物产生,0.011468,0.314775,0.270880,0.379630,0.010695
企业未按照,0.007489,0.319376,0.139122,0.770950,0.015385
规定的污染,0.004577,0.170247,0.156341,0.083333,0.379630
紧急情况下,0.008908,0.287694,0.264195,0.136364,0.041667
规划和区域,0.006652,0.151497,0.264195,0.304167,0.047319
第三百三十,0.003601,0.332604,0.176964,0.136054,0.132580
国务院或者,0.023077,0.462979,0.301705,0.018242,0.064516
跨行政区域,0.016109,0.613166,0.261464,0.030769,0.047319
十二条第二,0.004766,0.209850,0.192709,0.100269,0.193878
十八条第一,0.003335,0.192704,0.176964,0.084791,0.387755
实验室感染,0.004806,0.332604,0.176964,0.116105,0.111570
保护和污染,0.003343,0.192704,0.176964,0.084531,0.379630
采矿许可证,0.038842,0.574143,0.610915,0.049180,0.005405
生产和销售,0.003808,0.192704,0.305437,0.079301,0.200935
为人民服务,0.005322,0.170247,0.156341,0.050781,0.492063
生物多样性,0.020224,0.391923,0.456436,0.074597,0.012987
规划区范围,0.003884,0.332604,0.305437,0.304167,0.029014
检查的部门,0.004992,0.170247,0.156341,0.204787,0.126761
地方性法规,0.031708,0.597325,0.566844,0.040057,0.007994
由行政机关,0.014489,0.471415,0.524541,0.012821,0.074642
国家的统一,0.003373,0.332604,0.176964,0.097527,0.175549
核事故应急,0.069992,0.835089,0.656227,0.003717,0.023729
照本法规定,0.093741,0.076926,0.630905,0.008889,0.083333
任务的企业,0.001833,0.209850,0.192709,0.058824,0.770950
规定和标准,0.004872,0.170247,0.156341,0.083333,0.307116
委员会规定,0.001908,0.209850,0.192709,0.514658,0.083333
品质量标准,0.005788,0.170247,0.289064,0.037825,0.307116
征求国务院,0.014694,0.461074,0.278777,0.013699,0.127424
十一条规定,0.006247,0.403316,0.187111,0.083782,0.083333
土地的单位,0.009843,0.241083,0.166331,0.100358,0.082515
部门在审批,0.005420,0.419700,0.289064,0.126761,0.039106
动物和植物,0.001959,0.209850,0.192709,0.089686,0.454545
污染的场所,0.005160,0.314775,0.156341,0.379630,0.033473
焚烧废弃物,0.002799,0.209850,0.192709,0.360000,0.078431
规定的措施,0.001644,0.209850,0.192709,0.083333,0.571429
业生产条件,0.016796,0.143545,0.491474,0.010301,0.259091
使用者应当,0.018009,0.479330,0.562383,0.127119,0.005085
或者不按照,0.013931,0.461074,0.482401,0.064516,0.015385
职责范围内,0.047010,0.291871,0.464984,0.031008,0.015504
开发和利用,0.006812,0.403316,0.370373,0.157262,0.019162
中央和地方,0.007380,0.403316,0.370373,0.068890,0.040057
生产过程中,0.021671,0.461604,0.392772,0.079301,0.009693
水环境质量,0.046246,0.603986,0.473380,0.001078,0.211679
标准化部门,0.001915,0.209850,0.192709,0.307116,0.126761
执行的裁定,0.005609,0.209850,0.289064,0.282486,0.031250
部门和长江,0.040219,0.197378,0.048155,0.126761,0.061879
业生产经营,0.119741,0.101848,0.311721,0.010301,0.076427
部门和有关,0.047919,0.438636,0.320965,0.126761,0.003487
产主管部门,0.027602,0.105609,0.667029,0.012032,0.126761
农产品质量,0.009369,0.472504,0.281191,0.011223,0.211679
人民政府城,0.048050,0.368205,0.040631,0.242506,0.016949
十三次会议,0.005741,0.170247,0.289064,0.090511,0.114679
土地荒漠化,0.004592,0.332604,0.176964,0.100358,0.107143
制品的使用,0.003390,0.192704,0.305437,0.114007,0.127119
十三条规定,0.004727,0.419700,0.192709,0.090511,0.083333
环境的危害,0.006896,0.151497,0.139122,0.347826,0.056911
费用由违法,0.031826,0.062425,0.183655,0.045361,0.173333
生产的产品,0.003294,0.332604,0.176964,0.079301,0.184492
需要在全国,0.002036,0.209850,0.192709,0.194444,0.175279
决定和命令,0.009615,0.306202,0.176964,0.086093,0.061674
合作与交流,0.006005,0.419700,0.156341,0.112426,0.062368
进行核安全,0.003686,0.332604,0.176964,0.113703,0.109689
十九条规定,0.004901,0.314775,0.289064,0.072678,0.083333
林业和草原,0.010635,0.326664,0.265704,0.040678,0.071895
大气污染物,0.152960,0.844551,0.513699,0.003741,0.010870
建设和发展,0.006826,0.203754,0.139122,0.117526,0.118442
农产品加工,0.014584,0.554340,0.509062,0.011223,0.056990
建设不符合,0.002026,0.209850,0.192709,0.117526,0.271605
国务院授权,0.016712,0.329664,0.222922,0.018242,0.115942
任务和措施,0.001885,0.209850,0.192709,0.058824,0.571429
重点区域内,0.018691,0.482633,0.211170,0.030263,0.044444
污染当量数,0.010908,0.326664,0.375824,0.379630,0.005000
固体废弃物,0.005896,0.209850,0.385419,0.067164,0.078431
其他废弃物,0.009375,0.306202,0.433910,0.025641,0.078431
国务院有关,0.283680,0.560188,0.246876,0.018242,0.003487
退役等活动,0.008551,0.151497,0.370373,0.017241,0.301333
指定的部门,0.019290,0.162262,0.683462,0.009119,0.126761
废弃物综合,0.002293,0.209850,0.192709,0.040404,0.658537
告知申请人,0.033146,0.525308,0.509062,0.012121,0.022901
国家的根本,0.003374,0.332604,0.305437,0.097527,0.073171
向本级人民,0.027111,0.601553,0.188358,0.003282,0.242506
规定的范围,0.010217,0.446578,0.221391,0.083333,0.029014
非农业建设,0.012501,0.452361,0.415412,0.008830,0.117526
保护的区域,0.014687,0.184939,0.222922,0.084531,0.047319
规定的项目,0.018067,0.086839,0.079746,0.083333,0.230769
保障和监督,0.007349,0.203754,0.187111,0.039730,0.215976
标准的建筑,0.003615,0.192704,0.176964,0.307116,0.063230
负责传染病,0.003968,0.332604,0.305437,0.136364,0.043478
使用符合国,0.005370,0.314775,0.156341,0.127119,0.071006
单位未按照,0.014702,0.396839,0.319462,0.082515,0.015385
业发展规划,0.012078,0.399898,0.337241,0.004754,0.304167
本行政机关,0.020915,0.469209,0.430884,0.007435,0.074642
国务院林业,0.023712,0.405036,0.325579,0.018242,0.040678
向人民法院,0.043437,0.601277,0.209292,0.002188,0.193445
经营许可证,0.022007,0.538359,0.472005,0.076427,0.005405
活动中产生,0.019351,0.459303,0.079746,0.301333,0.010695
能源的开发,0.008516,0.136407,0.125265,0.099609,0.157262
垃圾和其他,0.002196,0.209850,0.192709,1.000000,0.025641
和国际合作,0.002016,0.209850,0.192709,0.248349,0.112426
未经国务院,0.006933,0.419700,0.370373,0.016556,0.127424
天然林保护,0.006076,0.419700,0.385419,0.027149,0.084531
档案馆应当,0.006273,0.314775,0.385419,0.581818,0.005085
次会议通过,0.086745,0.653652,0.408944,0.006173,0.015713
单位未依法,0.005366,0.170247,0.385419,0.082515,0.077206
规定的权限,0.033023,0.305015,0.442138,0.083333,0.006024
加强对档案,0.004283,0.332604,0.176964,0.015138,0.581818
持有核材料,0.002264,0.209850,0.192709,0.049296,0.489796
污染的物质,0.003348,0.192704,0.176964,0.379630,0.050802
建立和完善,0.025295,0.506536,0.651123,0.003436,0.076389
经营者应当,0.025535,0.334064,0.650394,0.076427,0.005085
十二条第三,0.004799,0.170247,0.192709,0.100269,0.136054
确定的城市,0.003637,0.192704,0.176964,0.102041,0.169576
强制性国家,0.019220,0.612404,0.079746,0.023419,0.097527
核安全技术,0.005887,0.170247,0.385419,0.011152,0.497288
污染的物品,0.008174,0.192704,0.241201,0.379630,0.014706
第二十一条,0.076755,0.224401,0.345639,0.193878,0.001831
符合强制性,0.016912,0.098419,0.355826,0.271605,0.013029
行政处罚权,0.005141,0.314775,0.289064,0.108902,0.040816
规定的义务,0.006538,0.287694,0.293290,0.083333,0.045064
不符合国家,0.037354,0.814147,0.576751,0.001203,0.097527
猎获物价值,0.004846,0.192704,0.305437,0.045455,0.157895
使用权争议,0.008079,0.287694,0.187111,0.127119,0.036842
林业经营者,0.010641,0.446578,0.485944,0.040678,0.021622
地下水资源,0.003645,0.332604,0.305437,0.027897,0.196522
给予行政处,0.120925,0.309999,0.167375,0.057143,0.005607
活动的国际,0.002012,0.209850,0.192709,0.301333,0.081565
十九次会议,0.004067,0.192704,0.305437,0.072678,0.114679
海洋环境监,0.045207,0.354886,0.099428,0.031822,0.039216
个人对草原,0.002069,0.209850,0.192709,0.328042,0.071895
审查和批准,0.005511,0.314775,0.156341,0.122905,0.058824
核安全宣传,0.004360,0.332604,0.305437,0.011152,0.393258
环境保护和,0.031204,0.193466,0.277262,0.347826,0.003333
流域水环境,0.010380,0.124162,0.114021,0.037829,0.347826
规划的修改,0.005126,0.314775,0.192709,0.304167,0.020243
发展的基本,0.005444,0.209850,0.192709,0.118442,0.072619
保障核材料,0.002391,0.209850,0.192709,0.039730,0.489796
该行政许可,0.042273,0.591666,0.525112,0.010204,0.013986
国海洋环境,0.024423,0.192704,0.174515,0.006490,0.347826
排放不符合,0.003969,0.332604,0.176964,0.029197,0.271605
禁止在长江,0.013671,0.170247,0.156341,0.082090,0.061879
第三十九条,0.069285,0.241840,0.328932,0.136054,0.002457
生物质资源,0.003670,0.192704,0.176964,0.074597,0.196522
发展农产品,0.002074,0.209850,0.192709,0.118442,0.184492
洁净煤技术,0.002696,0.209850,0.192709,0.033333,0.497288
地人民政府,0.025039,0.067731,0.651662,0.004292,0.376324
废弃物进行,0.003787,0.332604,0.305437,0.040404,0.113703
违法行为的,0.025763,0.592235,0.339816,0.173333,0.001953
逾期不采取,0.009872,0.209850,0.192709,0.266667,0.016393
行监督检查,0.078158,0.245902,0.465392,0.000947,0.204787
安全的需要,0.001989,0.209850,0.192709,0.109689,0.194444
事故的调查,0.007406,0.287694,0.139122,0.034048,0.169492
贮存和处置,0.007742,0.203754,0.264195,0.166667,0.024590
国家档案馆,0.004369,0.192704,0.305437,0.097527,0.067901
批准后实施,0.030973,0.366643,0.096983,0.058824,0.026217
灾害的能力,0.002212,0.209850,0.192709,0.166667,0.113281
健全动植物,0.002308,0.209850,0.192709,0.039648,0.454545
部门规定的,0.033672,0.342261,0.701105,0.126761,0.001613
制度的规定,0.003253,0.332604,0.176964,0.102606,0.083333
监督性监测,0.002164,0.209850,0.192709,0.215976,0.085799
国务院建设,0.013196,0.321174,0.176964,0.018242,0.117526
