word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
和县级以上地方人民政府,0.030047,0.233355,0.600510,0.023778,0.376324
国务院草原行政主管部门,0.045650,0.530170,0.648206,0.018242,0.126761
人民代表大会代表的选举,0.017139,0.219339,0.357214,0.242506,0.103203
非国家重点保护野生动物,0.049126,0.573688,0.419360,0.030905,0.089686
所在地生态环境主管部门,0.030813,0.450017,0.600510,0.030769,0.126761
部门和军队环境保护部门,0.021876,0.195182,0.457693,0.126761,0.126761
部门会同国务院环境保护,0.046254,0.262508,0.231224,0.126761,0.084531
和国务院水行政主管部门,0.009866,0.248272,0.377447,0.248349,0.126761
促进可再生能源开发利用,0.016966,0.405543,0.357214,0.586207,0.019162
符合国务院气象主管机构,0.016613,0.405543,0.238142,0.271605,0.062372
国家明令淘汰的用能设备,0.011845,0.248272,0.377447,0.097527,0.244552
行政主管部门和有关部门,0.014547,0.270362,0.476285,0.108902,0.126761
土壤污染风险管控和修复,0.128544,0.743495,0.594365,0.055556,0.008097
设区的市级以上人民政府,0.034782,0.473133,0.513349,0.007264,0.376324
建设项目环境影响报告书,0.128886,0.703273,0.176627,0.117526,0.012121
县级以上的地方各级人民,0.045704,0.367953,0.209873,0.026316,0.242506
国务院地质矿产主管部门,0.025875,0.608755,0.615589,0.018242,0.126761
人民政府给予表彰和奖励,0.012096,0.248272,0.218685,0.242506,0.138614
全国海洋主体功能区规划,0.006000,0.270362,0.238142,0.175279,0.304167
国家重点保护的野生动物,0.015982,0.405543,0.357214,0.097527,0.089686
采取防止污染环境的措施,0.015880,0.540724,0.238142,0.016393,0.571429
集体矿山企业和个体采矿,0.034205,0.498107,0.600510,0.037146,0.049180
主管部门和其他有关部门,0.029921,0.450017,0.600510,0.017982,0.126761
国务院海洋行政主管部门,0.025485,0.484619,0.615589,0.018242,0.126761
会同国务院有关部门组织,0.031316,0.372770,0.532469,0.004587,0.605114
监督管理部门会同国务院,0.010635,0.248272,0.218685,0.215976,0.127424
县级以上人民政府水行政,0.139569,0.457367,0.086220,0.026316,0.108902
全国可再生能源开发利用,0.032299,0.575353,0.234625,0.175279,0.019162
其他防止污染环境的措施,0.010632,0.248272,0.377447,0.025641,0.571429
防治工作的监督管理部门,0.030773,0.233355,0.600510,0.026578,0.126761
野生动物及其栖息地保护,0.017211,0.405543,0.357214,0.066079,0.084531
国家机关和国家工作人员,0.015258,0.405543,0.476285,0.097527,0.047271
根据国民经济和社会发展,0.027286,0.338393,0.347485,0.032520,0.118442
国务院自然资源主管部门,0.031650,0.498107,0.328347,0.018242,0.126761
促进固体废物的综合利用,0.011337,0.248272,0.377447,0.586207,0.019162
疾病预防控制机构的意见,0.006584,0.270362,0.238142,0.304348,0.092141
实施强制性清洁生产审核,0.050326,0.681833,0.326481,0.026217,0.039106
产生工业固体废物的单位,0.077799,0.234780,0.662188,0.010695,0.082515
国务院农业农村主管部门,0.031197,0.372770,0.396387,0.018242,0.126761
国务院交通运输主管部门,0.021935,0.411471,0.457693,0.018242,0.126761
规定的野生动物及其制品,0.010622,0.248272,0.377447,0.083333,0.114007
或者以其他形式非法转让,0.040270,0.219339,0.453813,0.064516,0.034314
国务院经济综合主管部门,0.026468,0.484619,0.298066,0.018242,0.126761
铁路部门和其他有关部门,0.005815,0.270362,0.238142,0.186147,0.126761
可再生能源独立电力系统,0.018697,0.540724,0.357214,0.004054,0.603125
清洁生产促进工作的资金,0.028044,0.428513,0.377447,0.021635,0.088696
环境保护行政主管部门和,0.059166,0.517565,0.574305,0.347826,0.001403
农民和农村集体经济组织,0.006064,0.270362,0.238142,0.033670,0.605114
国务院卫生行政部门规定,0.025111,0.698875,0.298066,0.018242,0.083333
国家有关规定和监测规范,0.015516,0.219339,0.357214,0.097527,0.066667
生态环境主管部门和其他,0.071097,0.666779,0.166662,0.037634,0.025641
行政主管部门的监督检查,0.005295,0.270362,0.238142,0.108902,0.204787
国务院城乡规划主管部门,0.015826,0.405543,0.476285,0.018242,0.126761
依法公开核安全相关信息,0.006261,0.270362,0.238142,0.077206,0.221889
生态环境保护和绿色发展,0.022558,0.195182,0.326481,0.037634,0.118442
主管部门会同同级水行政,0.025570,0.338393,0.377447,0.017982,0.108902
环境保护主管部门和其他,0.030370,0.159966,0.140902,0.347826,0.025641
保护和合理利用水土资源,0.005561,0.270362,0.238142,0.084531,0.196522
部门应当加强对海域使用,0.005694,0.270362,0.238142,0.126761,0.127119
企业或者其他组织的设立,0.016181,0.270362,0.238142,0.770950,0.007264
环境影响评价文件的审批,0.006411,0.270362,0.238142,0.347826,0.039106
进行社会主义现代化建设,0.006162,0.270362,0.238142,0.113703,0.117526
机动车和非道路移动机械,0.012826,0.428513,0.377447,0.024540,0.100204
土壤污染状况和防治信息,0.006355,0.270362,0.238142,0.055556,0.221889
全国人大常委会关于修改,0.022255,0.195182,0.326481,0.175279,0.020243
土地补偿费和安置补助费,0.024203,0.370653,0.326481,0.100358,0.016760
标准化行政主管部门制定,0.015248,0.270362,0.476285,0.307116,0.008143
可再生能源开发利用规划,0.032288,0.450017,0.273586,0.004054,0.304167
土地使用权人未按照规定,0.010716,0.248272,0.218685,0.100358,0.083333
部门和其他有关部门进行,0.005168,0.270362,0.238142,0.126761,0.113703
气象主管机构等有关部门,0.005681,0.270362,0.238142,0.102524,0.126761
行政机关强制执行的申请,0.005567,0.270362,0.238142,0.108902,0.110656
国务院市场监督管理部门,0.010814,0.428513,0.377447,0.018242,0.126761
放射性同位素和射线装置,0.018493,0.405543,0.193200,0.047325,0.058685
人民政府根据本行政区域,0.005393,0.270362,0.238142,0.242506,0.047319
有权依照法律规定的程序,0.016106,0.405543,0.357214,0.011855,0.143780
根据国家声环境质量标准,0.006123,0.270362,0.238142,0.032520,0.307116
实验室感染和病原微生物,0.007036,0.270362,0.238142,0.116105,0.074597
纳入国民经济和社会发展,0.087470,0.499901,0.290783,0.002574,0.118442
使用低挥发性有机物含量,0.006515,0.270362,0.238142,0.127119,0.071942
报国务院水行政主管部门,0.010089,0.428513,0.377447,0.018293,0.126761
建设项目的环境保护设施,0.010479,0.248272,0.218685,0.117526,0.055690
标准化行政主管部门根据,0.005575,0.270362,0.238142,0.307116,0.032520
排放大气污染物超过标准,0.006185,0.270362,0.238142,0.029197,0.307116
国家综合性产业政策目录,0.011649,0.248272,0.218685,0.097527,0.057522
者必须在国务院经济综合,0.011580,0.248272,0.218685,0.008264,0.658537
标准化行政主管部门应当,0.020203,0.195182,0.552949,0.307116,0.005085
排放污染物的单位和个人,0.005471,0.270362,0.238142,0.029197,0.328042
农业和农村经济结构调整,0.006412,0.270362,0.238142,0.193042,0.041162
国有土地使用权出让合同,0.032714,0.681755,0.532469,0.006665,0.040434
直接或者间接向水体排放,0.011807,0.428513,0.377447,0.055375,0.029197
造成环境污染和生态破坏,0.033017,0.266368,0.234625,0.026119,0.057143
应当按照国务院生态环境,0.015637,0.540724,0.193200,0.005085,0.347826
建设工程规划许可证或者,0.005711,0.270362,0.238142,0.117526,0.064516
报废机动车回收拆解企业,0.006833,0.270362,0.238142,0.008130,0.770950
监督管理职责的部门应当,0.030589,0.159966,0.506787,0.215976,0.005085
行政机关不得要求申请人,0.016318,0.270362,0.238142,0.108902,0.022901
土地利用总体规划确定的,0.041687,0.736866,0.523237,0.100358,0.001613
行政主管部门责令其停止,0.010730,0.248272,0.218685,0.108902,0.040816
可以向人民法院提起诉讼,0.022911,0.519616,0.171922,0.006757,0.173077
主管部门负责本行政区域,0.025627,0.484619,0.218685,0.017982,0.047319
农村集体经济组织和农民,0.011449,0.248272,0.377447,0.062851,0.033670
监督管理职责的部门及其,0.010607,0.248272,0.218685,0.215976,0.017699
土壤污染责任人无法认定,0.011431,0.428513,0.218685,0.055556,0.036496
国务院建设行政主管部门,0.009984,0.248272,0.377447,0.018242,0.126761
十万元以上一百万元以下,0.126691,0.358523,0.098547,0.056864,0.008493
长江流域生态环境保护和,0.053448,0.836985,0.225202,0.061879,0.003333
作出准予行政许可的决定,0.036449,0.405543,0.193200,0.008448,0.086093
部门在各自的职责范围内,0.054596,0.118823,0.162899,0.126761,0.015504
标准的执行情况应当定期,0.005659,0.270362,0.238142,0.307116,0.017742
人民政府及其有关部门对,0.015059,0.405543,0.476285,0.242506,0.002805
行政主管部门应当加强对,0.020430,0.411471,0.457693,0.108902,0.004684
任何单位和个人都有遵守,0.012280,0.248272,0.377447,0.014706,0.115385
监督管理职责的部门责令,0.031362,0.233355,0.140902,0.215976,0.008547
统筹协调国务院有关部门,0.006032,0.270362,0.238142,0.037618,0.126761
草原行政主管部门和草原,0.005469,0.270362,0.238142,0.071895,0.071895
主管部门和有关部门报告,0.010257,0.428513,0.218685,0.017982,0.103659
放射性固体废物处置场所,0.011806,0.428513,0.218685,0.047325,0.033473
行政主管部门的工作人员,0.005014,0.270362,0.238142,0.108902,0.047271
水土流失的生产建设活动,0.010902,0.248272,0.377447,0.005391,0.301333
法律或者行政法规的规定,0.009675,0.248272,0.218685,0.036771,0.083333
海洋环境污染事故的单位,0.011083,0.248272,0.218685,0.031822,0.082515
遵守有关环境保护的法律,0.005724,0.270362,0.238142,0.115385,0.036771
国务院或者其授权的部门,0.015847,0.219339,0.193200,0.018242,0.126761
禁止从事前款规定的业务,0.005835,0.270362,0.238142,0.082090,0.048336
应当与土地利用总体规划,0.021304,0.262508,0.171922,0.005085,0.304167
土地所有权和使用权争议,0.006087,0.270362,0.238142,0.100358,0.036842
依照有关法律法规的规定,0.019806,0.411471,0.552949,0.003676,0.083333
十万元以上二百万元以下,0.049694,0.270362,0.209873,0.056864,0.008493
任何组织和个人都有保护,0.011679,0.248272,0.377447,0.014706,0.084531
元以上五万元以下的罚款,0.075428,0.248272,0.295760,0.001972,0.122449
其他需要特别保护的区域,0.033405,0.159966,0.205546,0.025641,0.047319
或者禁止使用的猎捕工具,0.017169,0.219339,0.238142,0.064516,0.022943
上一级土地利用总体规划,0.010845,0.428513,0.218685,0.004005,0.304167
主管部门会同国务院农业,0.005415,0.270362,0.238142,0.017982,0.193042
环境保护主管部门和有关,0.010053,0.428513,0.218685,0.347826,0.003487
人民政府及其有关部门和,0.019760,0.370653,0.457693,0.242506,0.001403
向县级以上地方人民政府,0.020591,0.411471,0.326481,0.001094,0.376324
按照国务院卫生行政部门,0.010530,0.248272,0.218685,0.015385,0.126761
行政机关实施行政许可的,0.044299,0.519616,0.326481,0.108902,0.001351
具备岸电使用条件的船舶,0.006599,0.270362,0.238142,0.032000,0.080000
十万元以上五十万元以下,0.096922,0.131250,0.176818,0.056864,0.008493
作业地海事管理机构批准,0.005701,0.270362,0.238142,0.049630,0.058824
放射性废物处置设施关闭,0.027854,0.518634,0.456828,0.047325,0.003401
人身自由的行政强制措施,0.005677,0.270362,0.238142,0.004996,0.571429
部门和其他有关部门应当,0.014976,0.219339,0.476285,0.126761,0.005085
基础设施和公共服务设施,0.006188,0.270362,0.238142,0.045238,0.055690
具有相应资质等级的单位,0.005839,0.270362,0.238142,0.032000,0.082515
生活垃圾污染环境的防治,0.011062,0.248272,0.218685,0.061156,0.026578
设施应当与主体工程同时,0.021705,0.411471,0.231224,0.055690,0.008357
流域水资源保护领导机构,0.006263,0.270362,0.238142,0.037829,0.062372
一倍以上三倍以下的罚款,0.065454,0.334952,0.434906,0.000814,0.122449
农民集体所有的土地依法,0.005426,0.270362,0.238142,0.033670,0.077206
国务院气象主管机构规定,0.010775,0.248272,0.218685,0.018242,0.083333
防治环境噪声污染的设施,0.010938,0.248272,0.218685,0.026578,0.055690
国务院经济综合宏观调控,0.059116,0.502482,0.162899,0.018242,0.009685
主管部门会同国务院有关,0.188773,0.758103,0.094890,0.017982,0.003487
向本级人民代表大会或者,0.032089,0.527263,0.234625,0.003282,0.064516
属于本行政机关职权范围,0.017146,0.270362,0.238142,0.026178,0.029014
国务院发展计划主管部门,0.005596,0.270362,0.238142,0.018242,0.126761
五万元以上五十万元以下,0.087022,0.141280,0.124444,0.063053,0.008493
万元以上十万元以下罚款,0.049547,0.350243,0.171922,0.002199,0.122449
主管部门应当按照国务院,0.005314,0.270362,0.238142,0.017982,0.127424
征求同级有关部门的意见,0.011413,0.248272,0.218685,0.013699,0.092141
国务院土地行政主管部门,0.005104,0.270362,0.238142,0.018242,0.126761
疫情和突发公共卫生事件,0.006574,0.270362,0.238142,0.046154,0.037831
级人民代表大会每届任期,0.011918,0.248272,0.218685,0.339286,0.003268
固体废物污染环境防治法,0.015908,0.219339,0.476285,0.067164,0.006402
管理节能工作的部门应当,0.005267,0.270362,0.238142,0.387978,0.005085
各级人民政府应当加强对,0.062386,0.436453,0.807957,0.006211,0.004684
农产品加工业和食品工业,0.006072,0.270362,0.238142,0.011223,0.140459
可再生能源并网发电项目,0.012042,0.248272,0.218685,0.004054,0.230769
中华人民共和国管辖海域,0.057934,0.617550,0.665008,0.029353,0.000872
会同自然资源等主管部门,0.011140,0.248272,0.377447,0.004587,0.126761
国务院有关主管部门批准,0.010300,0.248272,0.218685,0.018242,0.058824
本行政区域大气环境质量,0.005726,0.270362,0.238142,0.007435,0.211679
国家鼓励单位和个人按照,0.005963,0.270362,0.238142,0.097527,0.015385
自然资源等主管部门按照,0.011163,0.248272,0.218685,0.059345,0.015385
产生环境噪声污染的工业,0.005647,0.270362,0.238142,0.010695,0.140459
主管部门的监控设备联网,0.027454,0.270362,0.154798,0.017982,0.026349
主管部门主管本行政区域,0.015076,0.219339,0.193200,0.017982,0.047319
元以上二万元以下的罚款,0.048407,0.126799,0.362436,0.001972,0.122449
采取密闭或者喷淋等方式,0.007483,0.270362,0.238142,0.016393,0.067657
环境保护行政主管部门对,0.010072,0.248272,0.218685,0.347826,0.002805
重点大气污染物排放总量,0.039223,0.743495,0.252735,0.030263,0.002309
主管部门按照国务院规定,0.005283,0.270362,0.238142,0.017982,0.083333
人民政府及其有关部门在,0.015100,0.270362,0.357214,0.242506,0.001403
中央军事委员会依照本法,0.006421,0.270362,0.238142,0.068890,0.017348
日以上十五日以下的拘留,0.017328,0.270362,0.193200,0.002375,0.225806
处一万元以上十万元以下,0.097411,0.455084,0.149851,0.008197,0.008493
国务院矿产储量审批机构,0.006297,0.270362,0.238142,0.018242,0.062372
第十届全国人民代表大会,0.079270,0.274173,0.080323,0.020408,0.012907
任何组织和个人不得侵犯,0.006574,0.270362,0.238142,0.014706,0.071429
建立健全农产品质量标准,0.006346,0.270362,0.238142,0.003436,0.307116
规定名录中所列有毒有害,0.017352,0.270362,0.193200,0.083333,0.005579
一倍以上五倍以下的罚款,0.049228,0.350243,0.231224,0.000814,0.122449
放射性废物处置单位应当,0.016587,0.270362,0.357214,0.047325,0.005085
保护野生动物及其栖息地,0.006244,0.270362,0.238142,0.084531,0.010989
万元以上五万元以下罚款,0.022571,0.262508,0.231224,0.002199,0.122449
国务院煤炭管理部门根据,0.011224,0.248272,0.218685,0.018242,0.032520
机关是全国人民代表大会,0.005770,0.270362,0.238142,0.074642,0.012907
与人畜共患传染病有关的,0.017299,0.405543,0.238142,0.030837,0.006803
生态环境主管部门依照本,0.010500,0.428513,0.218685,0.037634,0.008889
会同国务院有关部门制定,0.101671,0.159966,0.537862,0.004587,0.008143
重点生态功能区转移支付,0.007078,0.270362,0.238142,0.030263,0.023188
根据评估结果对标准适时,0.006928,0.270362,0.238142,0.032520,0.021053
对不符合法定条件的单位,0.005579,0.270362,0.238142,0.009828,0.082515
由上级人民政府协调解决,0.006009,0.270362,0.238142,0.012821,0.057269
暂时不能开工的建设用地,0.005870,0.270362,0.238142,0.060000,0.012480
长江流域水生生物完整性,0.011831,0.428513,0.218685,0.061879,0.004065
主管部门对本行政区域内,0.005359,0.270362,0.238142,0.017982,0.044444
作出和执行行政处罚决定,0.005624,0.270362,0.238142,0.008448,0.086093
向地方人民政府生态环境,0.005351,0.270362,0.238142,0.002188,0.347826
防治工作中做出显著成绩,0.007234,0.270362,0.238142,0.026578,0.020818
可以由单位或者个人承包,0.005931,0.270362,0.238142,0.006757,0.098726
核设施营运单位应当按照,0.037805,0.258043,0.453813,0.003717,0.015385
减少资源消耗和废物产生,0.006463,0.270362,0.238142,0.056738,0.010695
本级国民经济和社会发展,0.016161,0.219339,0.238142,0.002478,0.118442
三倍以上五倍以下的罚款,0.011411,0.248272,0.377447,0.001883,0.122449
通过农村中小学校向农民,0.007020,0.270362,0.238142,0.015713,0.033670
未经验收或者验收不合格,0.012002,0.248272,0.377447,0.016556,0.012821
应当征求国务院有关部门,0.005538,0.270362,0.238142,0.005085,0.126761
处一万元以上五万元以下,0.060188,0.281407,0.193200,0.008197,0.008493
办理农用地转用审批手续,0.006486,0.270362,0.238142,0.029412,0.016920
向社会发布公众气象预报,0.012476,0.428513,0.218685,0.004376,0.040323
本行政区域的传染病疫情,0.011056,0.248272,0.218685,0.007435,0.046154
第八届全国人民代表大会,0.053812,0.118823,0.104663,0.023810,0.012907
行政主管部门作出行政处,0.005136,0.270362,0.238142,0.108902,0.005607
会同国务院水行政等部门,0.005322,0.270362,0.238142,0.004587,0.126761
年以下有期徒刑或者拘役,0.036429,0.233355,0.140902,0.005035,0.032258
气象主管机构应当加强对,0.005961,0.270362,0.238142,0.102524,0.004684
列入强制回收名录的产品,0.006575,0.270362,0.238142,0.002342,0.184492
区域预防和治理水土流失,0.005941,0.270362,0.238142,0.047319,0.009868
在家庭承包经营的基础上,0.006820,0.270362,0.238142,0.010941,0.035714
安装的雷电灾害防护装置,0.006977,0.270362,0.238142,0.006399,0.058685
限期在原地或者异地补种,0.017761,0.270362,0.357214,0.020833,0.004695
国家规定需要保密的情形,0.005935,0.270362,0.238142,0.097527,0.004405
取得建设用地规划许可证,0.010866,0.428513,0.218685,0.029557,0.005405
对行政机关实施行政许可,0.025171,0.428513,0.218685,0.004914,0.013986
或者其授权的部门批准后,0.005862,0.270362,0.238142,0.064516,0.005848
处五万元以上十万元以下,0.043546,0.428513,0.218685,0.004098,0.008493
海岸工程建设项目对海洋,0.011966,0.248272,0.218685,0.006539,0.031822
不依法作出行政许可决定,0.010701,0.428513,0.377447,0.000903,0.086093
设置核设施纵深防御体系,0.007256,0.270362,0.238142,0.009685,0.029656
一切单位和个人都有保护,0.006176,0.270362,0.238142,0.003865,0.084531
经国家海洋行政主管部门,0.005342,0.270362,0.238142,0.002762,0.126761
卫生行政部门应当及时向,0.005572,0.270362,0.238142,0.271104,0.001127
不依法履行监督管理职责,0.021619,0.519616,0.326481,0.000903,0.031008
应当编制环境影响报告书,0.017123,0.405543,0.238142,0.005085,0.012121
减少工业固体废物产生量,0.017013,0.405543,0.193200,0.056738,0.001344
地方各级国家行政机关的,0.005160,0.270362,0.238142,0.040057,0.006803
放射性废物的托运人应当,0.005843,0.270362,0.238142,0.047325,0.005085
业行政主管部门主管全国,0.005047,0.270362,0.238142,0.001585,0.175279
处二万元以上十万元以下,0.075767,0.370653,0.084150,0.004098,0.008493
水行政主管部门或者其他,0.010118,0.248272,0.377447,0.003235,0.025641
总体规划确定的建设用地,0.005448,0.270362,0.238142,0.017321,0.012480
国务院有关部门和沿海省,0.010910,0.248272,0.218685,0.018242,0.006975
作出准予行政许可决定的,0.057199,0.608755,0.154798,0.008448,0.001613
水行政主管部门责令限期,0.010592,0.248272,0.377447,0.003235,0.020833
应当建立核安全经验反馈,0.006582,0.270362,0.238142,0.005085,0.029954
为长江流域生态环境保护,0.005964,0.270362,0.238142,0.001953,0.084531
取得乡村建设规划许可证,0.006096,0.270362,0.238142,0.029557,0.005405
同级管理节能工作的部门,0.005459,0.270362,0.238142,0.001393,0.126761
经国务院授权的部门批准,0.005707,0.270362,0.238142,0.002762,0.058824
其上级机关或者监察机关,0.005724,0.270362,0.238142,0.002137,0.074642
国务院水行政主管部门和,0.014739,0.405543,0.357214,0.018242,0.001403
设区的市的人民代表大会,0.010432,0.248272,0.218685,0.007264,0.012907
沙化土地所在地区的县级,0.031985,0.372770,0.140902,0.001195,0.026316
建立核安全经验反馈体系,0.006882,0.270362,0.238142,0.003436,0.029656
在本地区主要媒体上公布,0.028310,0.428513,0.377447,0.004376,0.002243
业生产者和相关企业采用,0.005506,0.270362,0.238142,0.010301,0.012295
利用余热余压发电的机组,0.007084,0.270362,0.238142,0.019162,0.005112
对生产过程中产生的废物,0.005550,0.270362,0.238142,0.002457,0.050505
自然资源主管部门对下列,0.005948,0.270362,0.238142,0.059345,0.001847
草原行政主管部门核定的,0.005204,0.270362,0.238142,0.071895,0.001613
违反本法第三十条第一款,0.010520,0.428513,0.218685,0.093333,0.000407
应当依法保护和合理利用,0.005288,0.270362,0.238142,0.005085,0.019162
应当按照国家有关规定向,0.005363,0.270362,0.238142,0.005085,0.017742
城乡规划主管部门不得在,0.005760,0.270362,0.238142,0.047382,0.001761
地环境保护行政主管部门,0.005090,0.270362,0.238142,0.000715,0.126761
主管部门应当依法加强对,0.005460,0.270362,0.238142,0.017982,0.004684
水行政主管部门应当加强,0.010307,0.248272,0.218685,0.003235,0.015138
可以收回国有土地使用权,0.005726,0.270362,0.238142,0.006757,0.010920
不符合法定条件的申请人,0.021227,0.262508,0.171922,0.001203,0.022901
超过国家或者地方规定的,0.030920,0.372770,0.140902,0.009967,0.001613
核设施营运单位应当采取,0.005876,0.270362,0.238142,0.003717,0.016393
业应当按照国家有关规定,0.005221,0.270362,0.238142,0.000792,0.083333
应当按照国家有关规定和,0.019991,0.411471,0.326481,0.005085,0.001613
生态环境主管部门规定的,0.005039,0.270362,0.238142,0.037634,0.001613
在实施行政许可的过程中,0.005580,0.270362,0.238142,0.004376,0.009693
核设施营运单位应当建立,0.011203,0.248272,0.377447,0.003717,0.003436
对其制定的标准进行复审,0.005579,0.270362,0.238142,0.012285,0.002584
国务院或者国务院指定的,0.005243,0.270362,0.238142,0.018242,0.001613
国务院有关部门和有关省,0.005219,0.270362,0.238142,0.018242,0.001134
行政主管部门主管全国的,0.004896,0.270362,0.238142,0.108902,0.000175
有毒有害大气污染物名录,0.006289,0.270362,0.238142,0.001395,0.007605
应当符合法律法规规定和,0.005296,0.270362,0.238142,0.005085,0.001613
列入前款规定的名录中的,0.011401,0.248272,0.218685,0.002342,0.000799
一一年孙中山先生领导的,0.001229,0.000000,0.000000,0.001831,0.000000
一万元以上三万元以下罚,0.006107,0.000000,0.000000,0.037225,0.000000
一万元以上二十万元以下,0.000633,0.000000,0.000000,0.037225,0.008493
一万元以上五万元以下的,0.043006,0.000000,0.000000,0.037225,0.000000
一万元以上五万元以下罚,0.011532,0.000000,0.000000,0.037225,0.000000
一万元以上十万元以下的,0.079639,0.000000,0.000000,0.037225,0.000000
一万元以上十万元以下罚,0.011377,0.000000,0.000000,0.037225,0.000000
一万吨标准煤以上的用能,0.000787,0.000000,0.000000,0.037225,0.000000
一万吨标准煤的用能单位,0.000846,0.000000,0.000000,0.037225,0.082515
一万平方公里以上的支流,0.000926,0.000000,0.000000,0.037225,0.005797
一且经评估不存在安全风,0.001103,0.000000,0.000000,0.000000,0.001397
一个机构统一受理行政许,0.005960,0.000000,0.000000,0.001424,0.000623
一个行政机关行使有关行,0.005234,0.000000,0.000000,0.001424,0.001134
一个部门受理行政许可申,0.005741,0.000000,0.000000,0.001424,0.000000
一个需要安置的农业人口,0.000668,0.000000,0.000000,0.001424,0.029208
一九一一年孙中山先生领,0.001286,0.000000,0.000000,0.023800,0.000672
一介质相同污染当量的不,0.000801,0.000000,0.000000,0.000610,0.000000
一以上百分之五以下的罚,0.005930,0.000000,0.000000,0.000407,0.000000
一以上的全国人民代表大,0.005419,0.000000,0.000000,0.000407,0.080906
一体化农业机械的财政补,0.000736,0.000000,0.000000,0.004475,0.000623
一体的基本公共服务体系,0.000743,0.000000,0.000000,0.004475,0.029656
一体的生活垃圾管理系统,0.000729,0.000000,0.000000,0.004475,0.603125
一倍以上三倍以下的树木,0.011996,0.000000,0.218685,0.000814,0.010558
一倍以上三倍以下计算罚,0.006550,0.000000,0.000000,0.000814,0.000000
一倍以上二倍以下的罚款,0.011337,0.248272,0.000000,0.000814,0.122449
一倍以上五倍以下的树木,0.000892,0.000000,0.000000,0.000814,0.010558
一切使用土地的组织和个,0.000622,0.000000,0.000000,0.003865,0.000000
一切其他海域从事养殖和,0.000966,0.000000,0.000000,0.003865,0.000000
一切单位和个人都有权检,0.000843,0.000000,0.000000,0.003865,0.003012
一切国家机关和国家工作,0.000495,0.000000,0.000000,0.003865,0.125909
一切国家机关和武装力量,0.006584,0.270362,0.000000,0.003865,0.051429
一切国家机关实行精简的,0.000910,0.000000,0.000000,0.003865,0.000000
一切有劳动能力的公民的,0.000696,0.000000,0.000000,0.003865,0.000000
一切违反宪法和法律的行,0.000674,0.000000,0.000000,0.003865,0.000000
一十五条的规定作出处罚,0.000351,0.000000,0.000000,0.044955,0.040984
