word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
专业合作经济组织,0.032133,0.092559,0.636570,0.146552,0.605114
农业农村主管部门,0.044905,0.267839,0.557130,0.193042,0.126761
污染环境防治工作,0.059630,0.095553,0.579109,0.379630,0.125909
企业应当按照国家,0.017946,0.531060,0.207179,0.770950,0.097527
促进循环经济发展,0.020059,0.350545,0.289938,0.586207,0.118442
管理办法由国务院,0.017784,0.388005,0.410101,0.387978,0.127424
活动的单位和个人,0.011972,0.288724,0.404154,0.301333,0.328042
依法承担赔偿责任,0.083615,0.108659,0.311060,0.077206,0.623932
符合国家有关标准,0.009181,0.421202,0.420571,0.271605,0.307116
建设项目环境影响,0.107515,0.701033,0.217895,0.117526,0.069444
自然资源主管部门,0.061079,0.391892,0.723369,0.059345,0.126761
按照国家有关规定,0.217176,0.467661,1.000000,0.015385,0.083333
长江流域生态系统,0.019993,0.388005,0.447506,0.061879,0.603125
污水集中处理设施,0.069367,0.508368,0.473711,0.138889,0.055690
活动进行监督检查,0.012758,0.404760,0.404154,0.301333,0.204787
人民政府环境卫生,0.031855,0.219204,0.269307,0.242506,0.271104
措施防治扬尘污染,0.013566,0.204483,0.204177,0.571429,0.379630
森林资源保护发展,0.019338,0.591232,0.350020,0.244792,0.118442
国家环境质量标准,0.021275,0.453980,0.400728,0.097527,0.307116
环境保护监督管理,0.053486,0.254998,0.062554,0.347826,0.387978
行政主管部门或者,0.110093,0.338587,0.423216,0.108902,0.064516
人民政府应当根据,0.046678,0.383511,0.775978,0.242506,0.032520
危险废物管理计划,0.022104,0.401330,0.420571,0.121951,0.239852
污染防治监督管理,0.044987,0.140800,0.114304,0.379630,0.387978
经济综合主管部门,0.027536,0.204483,0.488268,0.305709,0.126761
人民政府组织编制,0.024037,0.462724,0.555491,0.242506,0.067961
煤炭生产开发规划,0.015826,0.377498,0.473485,0.114155,0.304167
组织实施土壤污染,0.006543,0.333795,0.193104,0.605114,0.379630
进行环境影响评价,0.070189,0.457244,0.364827,0.113703,0.072165
人民政府应当加强,0.111628,0.356795,0.654689,0.242506,0.015138
土地利用年度计划,0.019077,0.531060,0.387424,0.100358,0.239852
部门应当采取措施,0.017828,0.207490,0.350020,0.126761,0.571429
省级以上人民政府,0.122522,0.547883,0.698887,0.005021,0.376324
行政主管部门批准,0.057253,0.548855,0.439338,0.108902,0.058824
五万元以下的罚款,0.111927,0.292768,0.342919,0.063053,0.122449
建设单位或者个人,0.015013,0.307298,0.473485,0.117526,0.328042
法人或者其他组织,0.095565,0.160211,0.704449,0.012790,0.605114
污染防治科学技术,0.006803,0.333795,0.193104,0.379630,0.497288
人民政府经济综合,0.021140,0.114475,0.210286,0.242506,0.658537
企业实施清洁生产,0.012817,0.320520,0.320039,0.770950,0.079301
行政机关或者组织,0.011750,0.320520,0.320039,0.108902,0.605114
循环经济发展规划,0.006680,0.333795,0.193104,0.594203,0.304167
行政主管部门组织,0.008716,0.421202,0.315428,0.108902,0.605114
渔业水域生态环境,0.009278,0.315902,0.420571,0.168000,0.347826
全国防沙治沙规划,0.009537,0.421202,0.315428,0.175279,0.304167
人民政府应当统筹,0.039026,0.332203,0.566169,0.242506,0.037618
土壤污染风险评估,0.070511,0.575242,0.359188,0.055556,0.082474
单位应当按照国家,0.038710,0.700219,0.300690,0.082515,0.097527
造成海洋环境污染,0.034222,0.399350,0.460257,0.026119,0.379630
监督检查人员履行,0.009665,0.315902,0.315428,0.215976,0.292683
海洋工程建设项目,0.035201,0.399350,0.578628,0.031822,0.230769
海洋环境监督管理,0.067547,0.254554,0.279360,0.031822,0.387978
百万元以下的罚款,0.104797,0.270097,0.300657,0.056281,0.122449
环境卫生主管部门,0.020575,0.114475,0.525714,0.347826,0.126761
地质矿产主管部门,0.044542,0.379592,0.735999,0.032189,0.126761
实施行政强制措施,0.017881,0.531060,0.350020,0.026217,0.571429
环境质量改善目标,0.016439,0.210601,0.306838,0.347826,0.132743
人民政府应当按照,0.051604,0.362140,0.698380,0.242506,0.015385
主管部门负责组织,0.018202,0.448177,0.530265,0.017982,0.605114
土壤污染防治工作,0.027764,0.557343,0.430337,0.055556,0.125909
地方人民政府组织,0.014620,0.263594,0.473485,0.040057,0.605114
城镇排水主管部门,0.021532,0.381457,0.380886,0.108479,0.126761
人民政府应当支持,0.014737,0.307298,0.543580,0.242506,0.069565
行政机关实施行政,0.078945,0.435196,0.100902,0.108902,0.108902
人民政府应当依法,0.011095,0.489000,0.404154,0.242506,0.077206
依法给予行政处分,0.133908,0.291652,0.275881,0.077206,0.049180
污染事故应急计划,0.006803,0.333795,0.193104,0.379630,0.239852
行政主管部门提出,0.040577,0.570074,0.653334,0.108902,0.023460
符合国家有关规定,0.014659,0.307298,0.376933,0.271605,0.083333
人民检察院的工作,0.009137,0.421202,0.315428,0.242506,0.125909
人民政府农业农村,0.056163,0.208866,0.204177,0.242506,0.062851
负责本行政区域内,0.036177,0.331360,0.494914,0.136364,0.044444
部门组织监测网络,0.013889,0.288724,0.204177,0.126761,0.345821
污染防治目标责任,0.003392,0.210601,0.210286,0.379630,0.623932
行政主管部门应当,0.114857,0.617648,0.890950,0.108902,0.005085
生活垃圾污染环境,0.019038,0.410717,0.207179,0.061156,0.347826
使用高音广播喇叭,0.008936,0.193394,0.333295,0.127119,0.466667
组织开展造林绿化,0.007241,0.333795,0.193104,0.605114,0.113281
受理行政许可申请,0.046444,0.631803,0.525714,0.018634,0.110656
行政主管部门责令,0.139203,0.572720,0.421297,0.108902,0.008547
投入生产或者使用,0.030889,0.498813,0.340072,0.046729,0.127119
建设城乡生活垃圾,0.007019,0.193394,0.193104,0.117526,1.000000
人民代表大会选举,0.013267,0.320520,0.288291,0.242506,0.103203
海洋环境质量标准,0.019098,0.305122,0.530265,0.031822,0.307116
行政机关强制执行,0.011868,0.404760,0.204177,0.108902,0.282486
行政主管部门报告,0.017332,0.327833,0.470183,0.108902,0.103659
饮用水水源保护区,0.064559,0.625606,0.609283,0.040816,0.030000
造成环境噪声污染,0.035381,0.614596,0.136690,0.026119,0.379630
行政主管部门根据,0.023330,0.527189,0.666589,0.108902,0.032520
人民代表大会或者,0.027131,0.243619,0.272417,0.242506,0.064516
管理监督检查人员,0.015352,0.210601,0.473485,0.387978,0.047271
任何单位或者个人,0.037648,0.429238,0.357578,0.014706,0.328042
进行土壤污染状况,0.022362,0.273528,0.170600,0.113703,0.233010
重点保护野生动物,0.141462,0.104452,0.688574,0.030263,0.089686
环境保护科学技术,0.003601,0.210601,0.210286,0.347826,0.497288
人民政府可以根据,0.029336,0.302291,0.392736,0.242506,0.032520
级人民政府的组织,0.002965,0.210601,0.210286,0.339286,0.605114
地方人民政府农业,0.045718,0.549637,0.134626,0.040057,0.193042
报告本级人民政府,0.006021,0.333795,0.333295,0.103659,0.376324
有关地方人民政府,0.047790,0.649925,0.638966,0.003487,0.376324
国家环境保护标准,0.020586,0.114475,0.368000,0.097527,0.307116
管理部门责令停止,0.012434,0.320520,0.404154,0.387978,0.040816
情况进行监督检查,0.016122,0.377498,0.263200,0.077093,0.204787
任何组织或者个人,0.034955,0.375746,0.398752,0.014706,0.328042
作出行政许可决定,0.114670,0.755280,0.397093,0.008448,0.086093
环境的单位和个人,0.005858,0.193394,0.193104,0.347826,0.328042
行政主管部门监督,0.011482,0.320520,0.288291,0.108902,0.215976
人民政府应当采取,0.098028,0.312732,0.203608,0.242506,0.016393
渔业科学技术研究,0.004113,0.210601,0.210286,0.168000,0.809984
二万元以下的罚款,0.049321,0.205845,0.294837,0.065814,0.122449
行政主管部门审查,0.031945,0.326663,0.171738,0.108902,0.122905
野生动物遗传资源,0.010213,0.421202,0.420571,0.066079,0.196522
人民政府根据国家,0.011757,0.204483,0.404154,0.242506,0.097527
清洁生产推行规划,0.040698,0.181774,0.470183,0.021635,0.304167
国家有关环境保护,0.022949,0.257859,0.462031,0.097527,0.084531
监督检查人员依法,0.021466,0.368552,0.170600,0.215976,0.077206
农业技术推广机构,0.010286,0.421202,0.420571,0.193042,0.062372
濒危的野生动植物,0.003793,0.210601,0.210286,0.285714,0.454545
环境资源承载能力,0.010269,0.170856,0.315428,0.347826,0.113281
气象设施建设规划,0.006282,0.333795,0.333295,0.102524,0.304167
组织编制机关应当,0.024502,0.462724,0.619859,0.605114,0.005085
污染防治宣传教育,0.003954,0.210601,0.210286,0.379630,0.322511
使用国家明令淘汰,0.010511,0.421202,0.170600,0.127119,0.218750
人民政府应当及时,0.011527,0.288724,0.488268,0.242506,0.053097
野生动物迁徙洄游,0.008440,0.193394,0.193104,0.066079,1.000000
符合流域综合规划,0.006738,0.193394,0.193104,0.271605,0.304167
长江流域国土空间,0.020418,0.591232,0.410101,0.061879,0.067821
企业事业单位应当,0.024035,0.349122,0.619859,0.770950,0.005085
依法承担民事责任,0.015796,0.193394,0.136690,0.077206,0.623932
防治环境噪声污染,0.015940,0.474195,0.263200,0.026578,0.379630
机关或者监察机关,0.039603,0.290373,0.312028,0.074642,0.074642
人民政府可以组织,0.003067,0.210601,0.210286,0.242506,0.605114
部门按照职责分工,0.077337,0.480136,0.470374,0.126761,0.008850
城镇污水处理设施,0.018552,0.531060,0.327342,0.108479,0.055690
保护主管部门或者,0.040244,0.209925,0.418447,0.084531,0.064516
人民政府应当制定,0.033280,0.410685,0.701235,0.242506,0.008143
主管部门和国务院,0.028217,0.467996,0.612767,0.017982,0.127424
行政机关应当依法,0.047740,0.105987,0.432939,0.108902,0.077206
专家和公众的意见,0.016487,0.307298,0.306838,0.127155,0.092141
部门责令限期改正,0.107942,0.421935,0.276604,0.126761,0.011173
人民政府应当建设,0.005617,0.333795,0.333295,0.242506,0.117526
有关行政主管部门,0.092336,0.520963,0.832281,0.003487,0.126761
能源效率标识管理,0.007045,0.193394,0.333295,0.099609,0.387978
符合国家环境保护,0.021051,0.315902,0.114304,0.271605,0.084531
资源属于国家所有,0.012795,0.489000,0.204177,0.196522,0.069231
土地的单位和个人,0.011627,0.288724,0.151811,0.100358,0.328042
全国土壤环境信息,0.006672,0.333795,0.193104,0.175279,0.221889
建设工业固体废物,0.021195,0.401330,0.328314,0.117526,0.050505
危险废物污染环境,0.012422,0.152039,0.204177,0.121951,0.347826
实施统一监督管理,0.036839,0.260914,0.163886,0.026217,0.387978
危害气象探测环境,0.007223,0.333795,0.333295,0.056911,0.347826
垃圾污染环境防治,0.015898,0.193394,0.193104,1.000000,0.026578
森林分类经营管理,0.003716,0.210601,0.210286,0.244792,0.387978
挥发性有机物含量,0.016666,0.474195,0.473485,0.057851,0.071942
气象科学技术研究,0.004206,0.210601,0.210286,0.102524,0.809984
标准应当报国务院,0.006037,0.333795,0.193104,0.307116,0.127424
行政主管部门会同,0.124176,0.568680,0.431094,0.108902,0.004587
或者其授权的部门,0.027121,0.204483,0.330348,0.064516,0.126761
卫生行政部门负责,0.006092,0.193394,0.333295,0.271104,0.136364
部门会同有关部门,0.017358,0.241946,0.207179,0.126761,0.126761
污染控制技术信息,0.003735,0.210601,0.210286,0.379630,0.221889
土地管理监督检查,0.009362,0.421202,0.170600,0.100358,0.204787
能源利用状况报告,0.010030,0.315902,0.420571,0.099609,0.103659
草原监督检查人员,0.019143,0.470888,0.447506,0.071895,0.047271
行政主管部门规定,0.019206,0.368552,0.210286,0.108902,0.083333
行政机关认为需要,0.009591,0.210601,0.315428,0.108902,0.194444
农村经济社会发展,0.010025,0.421202,0.420571,0.062851,0.118442
严重污染海洋环境,0.009653,0.315902,0.170600,0.072674,0.347826
人民检察院检察长,0.023021,0.368552,0.525714,0.242506,0.012012
清洁生产促进工作,0.055028,0.304659,0.284231,0.021635,0.125909
符合国家质量标准,0.003513,0.210601,0.210286,0.271605,0.307116
规定进行土壤污染,0.017786,0.124607,0.181502,0.083333,0.379630
销售国家明令淘汰,0.007709,0.193394,0.193104,0.200935,0.218750
废物污染环境防治,0.262185,0.045176,0.784793,0.050505,0.026578
组织安全技术审查,0.003782,0.210601,0.210286,0.605114,0.122905
按照国家有关环境,0.026319,0.288724,0.288291,0.015385,0.347826
长江流域水生生物,0.018532,0.350545,0.387424,0.061879,0.074597
国家电力监管机构,0.015785,0.307298,0.376933,0.097527,0.062372
履行监督检查职责,0.035394,0.397598,0.087020,0.292683,0.031008
监督管理部门依法,0.005978,0.333795,0.333295,0.215976,0.077206
行政主管部门审核,0.014554,0.474195,0.376933,0.108902,0.039106
执行国家有关规定,0.008646,0.315902,0.170600,0.282486,0.083333
环境保护工作实施,0.009046,0.421202,0.315428,0.347826,0.026217
组织编制全国城镇,0.003707,0.210601,0.210286,0.605114,0.108479
人民政府及其农业,0.005873,0.193394,0.193104,0.242506,0.193042
土壤污染防治基金,0.009994,0.421202,0.315428,0.055556,0.138095
人民政府应当依据,0.011462,0.288724,0.488268,0.242506,0.025735
二十万元以下罚款,0.015794,0.136895,0.193104,0.196527,0.122449
监督管理部门责令,0.066248,0.329662,0.241666,0.215976,0.008547
组织有关部门编制,0.006291,0.193394,0.193104,0.605114,0.067961
建筑垃圾污染环境,0.006807,0.333795,0.193104,0.063230,0.347826
采取污染防治措施,0.012371,0.288724,0.288291,0.016393,0.571429
区域大气环境质量,0.009621,0.315902,0.315428,0.047319,0.211679
生产企业经济损失,0.009891,0.210601,0.210286,0.079301,0.273973
机构及其工作人员,0.018329,0.388005,0.447506,0.062372,0.047271
部门责令停止建设,0.009482,0.210601,0.315428,0.126761,0.117526
清洁生产综合协调,0.103650,0.498606,0.188424,0.021635,0.044487
行政部门负责组织,0.003202,0.210601,0.210286,0.108902,0.605114
野生动物科学研究,0.003922,0.210601,0.210286,0.066079,0.809984
部门违反本法规定,0.011793,0.489000,0.151811,0.126761,0.083333
发展计划主管部门,0.009241,0.210601,0.315428,0.118442,0.126761
减轻环境噪声污染,0.010570,0.315902,0.170600,0.042553,0.379630
或者省级人民政府,0.005870,0.193394,0.333295,0.064516,0.376324
人民政府应当落实,0.006134,0.333795,0.333295,0.242506,0.054852
建设用地总量控制,0.003381,0.210601,0.210286,0.117526,0.507246
海洋环境保护规划,0.009235,0.315902,0.315428,0.031822,0.304167
限期采取治理措施,0.022072,0.114475,0.295586,0.020833,0.571429
主管部门或者其他,0.099299,0.389888,0.497128,0.017982,0.025641
行政主管部门申请,0.011759,0.152039,0.404154,0.108902,0.110656
地方环境质量标准,0.006347,0.333795,0.333295,0.040057,0.307116
组织开展野生动物,0.003578,0.210601,0.210286,0.605114,0.089686
海岸工程建设项目,0.026184,0.462724,0.462031,0.006539,0.230769
行政主管部门依据,0.034397,0.363760,0.240800,0.108902,0.025735
全国城镇体系规划,0.003567,0.210601,0.210286,0.175279,0.304167
部门及其工作人员,0.011920,0.288724,0.404154,0.126761,0.047271
科学技术研究开发,0.007423,0.193394,0.193104,0.190844,0.157262
主管部门责令限期,0.088517,0.510948,0.488703,0.017982,0.020833
渔业资源调查活动,0.003692,0.210601,0.210286,0.168000,0.301333
管理本行政区域内,0.008863,0.315902,0.170600,0.387978,0.044444
财产遭受重大损失,0.011171,0.170856,0.170600,0.092025,0.273973
相关自然保护区域,0.028352,0.412981,0.488268,0.030129,0.047319
最高国家权力机关,0.006889,0.193394,0.333295,0.243119,0.074642
人员依法执行职务,0.021116,0.296029,0.453300,0.047271,0.058140
委员会委员和军事,0.003696,0.210601,0.210286,0.514658,0.092206
企业应当采用先进,0.006403,0.193394,0.193104,0.770950,0.042003
开发利用自然资源,0.006638,0.193394,0.193104,0.157262,0.196522
固体废物综合利用,0.018940,0.531060,0.590346,0.067164,0.019162
行政主管部门备案,0.040941,0.423968,0.147167,0.108902,0.027273
组织环境影响评价,0.003782,0.210601,0.210286,0.605114,0.072165
固定资产投资项目,0.003662,0.210601,0.210286,0.194030,0.230769
编制环境影响报告,0.029154,0.354963,0.098623,0.067961,0.103659
部门责令停止生产,0.015489,0.136895,0.333295,0.126761,0.079301
行政主管部门依法,0.008350,0.315902,0.315428,0.108902,0.077206
行政机关提出申请,0.015454,0.193394,0.193104,0.108902,0.110656
可能造成土壤污染,0.022042,0.526503,0.114304,0.013514,0.379630
废物严重污染环境,0.012345,0.152039,0.204177,0.050505,0.347826
申请行政复议或者,0.043741,0.288724,0.074306,0.110656,0.064516
人民政府财政部门,0.005792,0.193394,0.193104,0.242506,0.126761
地方人民政府负责,0.034805,0.082396,0.418000,0.040057,0.136364
淘汰的设备和产品,0.003662,0.210601,0.210286,0.218750,0.184492
或者上级人民政府,0.016989,0.124607,0.124420,0.064516,0.376324
最高人民法院院长,0.009730,0.421202,0.315428,0.243119,0.019802
应当按照国家规定,0.049123,0.448156,0.662331,0.005085,0.083333
生活垃圾分类工作,0.007102,0.333795,0.333295,0.061156,0.125909
主管部门责令停止,0.114223,0.406678,0.178364,0.017982,0.040816
历史文化遗产保护,0.004396,0.210601,0.210286,0.369231,0.084531
林业草原主管部门,0.036041,0.082396,0.383356,0.040678,0.126761
监督检查人员进行,0.006347,0.193394,0.193104,0.215976,0.113703
气象专用技术装备,0.010541,0.315902,0.315428,0.102524,0.053991
行政主管部门按照,0.020021,0.381457,0.453300,0.108902,0.015385
主管部门负责全国,0.014717,0.263594,0.473485,0.017982,0.175279
海事行政主管部门,0.022805,0.395923,0.573129,0.008718,0.126761
政部门会同国务院,0.014535,0.193394,0.473485,0.033645,0.127424
十七条第二款规定,0.011540,0.320520,0.204177,0.090511,0.083333
办法由国务院财政,0.018289,0.181774,0.124420,0.050000,0.273006
集体经济组织使用,0.012894,0.320520,0.288291,0.037146,0.127119
全国大气环境质量,0.003421,0.210601,0.210286,0.175279,0.211679
主管部门主管全国,0.014219,0.263594,0.473485,0.017982,0.175279
监督检查人员应当,0.021319,0.526503,0.453300,0.215976,0.005085
长江流域河湖岸线,0.011366,0.421202,0.420571,0.061879,0.044776
水污染物排放标准,0.063720,0.472067,0.559148,0.001078,0.307116
经济综合宏观调控,0.050111,0.244074,0.151811,0.305709,0.009685
人民政府可以确定,0.005813,0.193394,0.193104,0.242506,0.102041
经济社会发展水平,0.010040,0.421202,0.170600,0.305709,0.024259
行政区域的水污染,0.002899,0.210601,0.210286,0.108902,0.379630
报告当地人民政府,0.003043,0.210601,0.210286,0.103659,0.376324
统一收购的矿产品,0.003629,0.210601,0.210286,0.175549,0.184492
建设或者其他活动,0.003300,0.210601,0.210286,0.117526,0.301333
大气环境质量标准,0.018922,0.531060,0.447506,0.003741,0.307116
生活垃圾处理设施,0.012840,0.404760,0.288291,0.061156,0.055690
行政主管部门同意,0.020548,0.401330,0.368000,0.108902,0.015320
的放射性污染防治,0.039307,0.591232,0.507587,0.016129,0.026578
国家建立海域使用,0.006307,0.193394,0.333295,0.097527,0.127119
开发利用煤炭资源,0.003658,0.210601,0.210286,0.157262,0.196522
一万元以下的罚款,0.021630,0.170856,0.295586,0.037225,0.122449
资源有偿使用制度,0.006546,0.193394,0.193104,0.196522,0.102606
会同同级有关部门,0.041648,0.300234,0.670789,0.004587,0.126761
提高能源利用效率,0.013577,0.152039,0.288291,0.076246,0.106952
单位应当安全处理,0.003270,0.210601,0.210286,0.082515,0.405738
或者未经批准擅自,0.006707,0.193394,0.193104,0.064516,0.300000
保护气象探测环境,0.003722,0.210601,0.210286,0.084531,0.347826
遵守国家有关规定,0.009337,0.315902,0.170600,0.115385,0.083333
建设项目应当符合,0.003408,0.210601,0.210286,0.117526,0.271605
裸露地面进行覆盖,0.004648,0.210601,0.210286,0.071429,0.326087
城乡污水集中处理,0.006628,0.193394,0.193104,0.047382,0.405738
行政机关工作人员,0.017240,0.181774,0.289938,0.108902,0.047271
十三条第二款规定,0.008583,0.421202,0.170600,0.090511,0.083333
环境质量达到规定,0.003608,0.210601,0.210286,0.347826,0.083333
具体名录由国务院,0.003646,0.210601,0.210286,0.224000,0.127424
城乡规划编制工作,0.012917,0.204483,0.288291,0.047382,0.125909
提出行政许可申请,0.015687,0.333795,0.333295,0.023460,0.110656
目标责任制和考核,0.016116,0.403995,0.136690,0.132743,0.037791
管理部门责令限期,0.018316,0.241946,0.124420,0.387978,0.020833
气象主管机构批准,0.006562,0.333795,0.333295,0.102524,0.058824
海洋石油勘探开发,0.007827,0.333795,0.333295,0.031822,0.157262
行政主管部门验收,0.006021,0.333795,0.333295,0.108902,0.059701
和国务院财政部门,0.003068,0.210601,0.210286,0.248349,0.126761
单位进行现场检查,0.006745,0.193394,0.193104,0.082515,0.204787
主管部门根据国家,0.014891,0.403995,0.403390,0.017982,0.097527
质量技术监督部门,0.003566,0.210601,0.210286,0.211679,0.126761
行政主管部门制定,0.024952,0.388862,0.488268,0.108902,0.008143
主管部门应当组织,0.005974,0.333795,0.193104,0.017982,0.605114
行政主管部门统一,0.005859,0.193394,0.193104,0.108902,0.175549
机关依照法律规定,0.006008,0.333795,0.333295,0.074642,0.083333
流域生态环境保护,0.051294,0.065190,0.385581,0.037829,0.084531
环境影响评价结论,0.014051,0.204483,0.288291,0.347826,0.014286
执行监督检查任务,0.006621,0.193394,0.193104,0.282486,0.058824
报国务院环境保护,0.029410,0.429705,0.209030,0.018293,0.084531
农业技术推广工作,0.003776,0.210601,0.210286,0.193042,0.125909
人民政府协商解决,0.009922,0.170856,0.170600,0.242506,0.057269
国家环境保护规划,0.003057,0.210601,0.210286,0.097527,0.304167
国务院或者国务院,0.014453,0.377498,0.306838,0.018242,0.127424
人民代表大会报告,0.003454,0.210601,0.210286,0.242506,0.103659
造成重大环境污染,0.012440,0.204483,0.151811,0.026119,0.379630
机关申请人民法院,0.009034,0.170856,0.170600,0.074642,0.193445
采取行政强制措施,0.006229,0.333795,0.193104,0.016393,0.571429
资源环境承载能力,0.003812,0.210601,0.210286,0.196522,0.113281
按照国务院的规定,0.017092,0.290373,0.590346,0.015385,0.083333
人民政府应当保障,0.005917,0.193394,0.333295,0.242506,0.039730
生产纳入国民经济,0.003414,0.210601,0.210286,0.079301,0.305709
监督管理部门或者,0.023428,0.105987,0.105828,0.215976,0.064516
节能技术研究开发,0.007180,0.333795,0.193104,0.050193,0.157262
是中华人民共和国,0.015154,0.474195,0.403390,0.005051,0.248349
地方人民政府应当,0.211087,0.095651,0.883388,0.040057,0.005085
长江流域自然资源,0.010236,0.170856,0.170600,0.061879,0.196522
土壤污染防治宣传,0.003743,0.210601,0.210286,0.055556,0.393258
单位或者个人不得,0.027474,0.194159,0.514451,0.082515,0.015945
主管部门应当加强,0.056264,0.538658,0.435491,0.017982,0.015138
固体废物鉴别标准,0.003928,0.210601,0.210286,0.067164,0.307116
人民政府应当结合,0.005917,0.193394,0.193104,0.242506,0.066667
充分征求公众意见,0.004441,0.210601,0.210286,0.194444,0.092141
军队环境保护部门,0.016280,0.136895,0.473485,0.026345,0.126761
报上一级人民政府,0.023055,0.257859,0.257472,0.006098,0.376324
调查结果报国务院,0.003671,0.210601,0.210286,0.169492,0.127424
风险管控效果评估,0.031519,0.194159,0.204177,0.033898,0.082474
草原等级评定标准,0.003501,0.210601,0.210286,0.071895,0.307116
行政机关应当根据,0.014690,0.193394,0.333295,0.108902,0.032520
全国循环经济发展,0.003580,0.210601,0.210286,0.175279,0.118442
节能监督管理工作,0.012418,0.204483,0.204177,0.050193,0.125909
气象主管机构规定,0.012269,0.204483,0.151811,0.102524,0.083333
单位或者个人承包,0.012818,0.204483,0.151811,0.082515,0.098726
颁发行政许可证件,0.009820,0.210601,0.210286,0.240000,0.030973
所有者或者使用者,0.026347,0.288724,0.354431,0.069231,0.017161
擅自拆除或者闲置,0.004203,0.210601,0.210286,0.300000,0.056604
土壤及地下水污染,0.003383,0.210601,0.210286,0.055556,0.379630
有关部门应当组织,0.017509,0.241946,0.350020,0.003487,0.605114
破坏森林资源活动,0.004037,0.210601,0.210286,0.057143,0.301333
编制溢油应急计划,0.004206,0.210601,0.210286,0.067961,0.239852
长江流域发展规划,0.003581,0.210601,0.210286,0.061879,0.304167
地方各级人民法院,0.005953,0.333795,0.193104,0.040057,0.193445
实施行政强制执行,0.006116,0.193394,0.333295,0.026217,0.282486
条件发生重大变化,0.003593,0.210601,0.210286,0.259091,0.070336
林业有害生物灾害,0.006600,0.193394,0.333295,0.040678,0.166667
为主要目的的森林,0.009306,0.421202,0.170600,0.017578,0.244792
各级人民政府应当,0.288917,0.387417,0.813428,0.006211,0.005085
噪声污染防治实施,0.006706,0.193394,0.193104,0.437500,0.026217
擅自移动气象设施,0.003866,0.210601,0.210286,0.300000,0.055690
监督管理部门应当,0.014543,0.377498,0.473485,0.215976,0.005085
人民政府及其有关,0.155432,0.393645,0.055037,0.242506,0.003487
海洋环境污染损害,0.019108,0.350545,0.241583,0.031822,0.054795
民族自治地方自治,0.003454,0.210601,0.210286,0.083695,0.220327
采取其他补救措施,0.010261,0.170856,0.170600,0.016393,0.571429
单位或者个人提供,0.012633,0.288724,0.288291,0.082515,0.032258
放射性废物的处理,0.003290,0.210601,0.210286,0.047325,0.405738
建设项目环境保护,0.012190,0.152039,0.151811,0.117526,0.084531
城市人民政府应当,0.017394,0.350545,0.530265,0.169576,0.005085
节能产品认证标志,0.014071,0.204483,0.320039,0.050193,0.059925
任何机关或者单位,0.015636,0.307298,0.473485,0.014706,0.082515
保护野生动物及其,0.036660,0.241161,0.208449,0.084531,0.017699
部门应当按照国家,0.005917,0.193394,0.193104,0.126761,0.097527
符合海洋功能区划,0.010282,0.421202,0.210286,0.271605,0.011041
